#,Date-Time (PDT),Light   (lux),Host Connected,End of File
189,06-10-2024 07:40:40,4555.52,,
190,06-10-2024 07:45:40,3641.60,,
191,06-10-2024 07:50:40,3129.60,,
192,06-10-2024 07:55:40,3769.60,,
193,06-10-2024 08:00:40,4244.48,,
194,06-10-2024 08:05:40,5726.72,,
195,06-10-2024 08:10:40,5021.44,,
196,06-10-2024 08:15:40,6479.36,,
197,06-10-2024 08:20:40,7296.00,,
198,06-10-2024 08:25:40,8721.92,,
199,06-10-2024 08:30:40,10833.92,,
200,06-10-2024 08:35:40,10926.08,,
201,06-10-2024 08:40:40,12334.08,,
202,06-10-2024 08:45:40,13091.84,,
203,06-10-2024 08:50:40,12738.56,,
204,06-10-2024 08:55:40,16256.00,,
205,06-10-2024 09:00:40,20812.80,,
206,06-10-2024 09:05:40,13598.72,,
207,06-10-2024 09:10:40,15984.64,,
208,06-10-2024 09:15:40,23982.08,,
209,06-10-2024 09:20:40,41922.56,,
210,06-10-2024 09:25:40,18288.64,,
211,06-10-2024 09:30:40,26296.32,,
212,06-10-2024 09:35:40,38932.48,,
213,06-10-2024 09:40:40,45056.00,,
214,06-10-2024 09:45:40,43847.68,,
215,06-10-2024 09:50:40,14935.04,,
216,06-10-2024 09:55:40,36812.80,,
217,06-10-2024 10:00:40,44666.88,,
218,06-10-2024 10:05:40,47636.48,,
219,06-10-2024 10:10:40,47042.56,,
220,06-10-2024 10:15:40,48455.68,,
221,06-10-2024 10:20:40,49397.76,,
222,06-10-2024 10:25:40,48394.24,,
223,06-10-2024 10:30:40,51834.88,,
224,06-10-2024 10:35:40,49500.16,,
225,06-10-2024 10:40:40,52551.68,,
226,06-10-2024 10:45:40,54640.64,,
227,06-10-2024 10:50:40,48066.56,,
228,06-10-2024 10:55:40,49991.68,,
229,06-10-2024 11:00:40,30996.48,,
230,06-10-2024 11:05:40,49152.00,,
231,06-10-2024 11:10:40,54231.04,,
232,06-10-2024 11:15:40,57507.84,,
233,06-10-2024 11:20:40,58552.32,,
234,06-10-2024 11:25:40,58286.08,,
235,06-10-2024 11:30:40,57569.28,,
236,06-10-2024 11:35:40,59043.84,,
237,06-10-2024 11:40:40,60190.72,,
238,06-10-2024 11:45:40,63180.80,,
239,06-10-2024 11:50:40,42065.92,,
240,06-10-2024 11:55:40,65351.68,,
241,06-10-2024 12:00:40,66560.00,,
242,06-10-2024 12:05:40,65331.20,,
243,06-10-2024 12:10:40,62894.08,,
244,06-10-2024 12:15:40,59064.32,,
245,06-10-2024 12:20:40,19343.36,,
246,06-10-2024 12:25:40,65884.16,,
247,06-10-2024 12:30:40,35440.64,,
248,06-10-2024 12:35:40,52428.80,,
249,06-10-2024 12:40:40,21227.52,,
250,06-10-2024 12:45:40,10396.16,,
251,06-10-2024 12:50:40,11279.36,,
252,06-10-2024 12:55:40,9397.76,,
253,06-10-2024 13:00:40,10506.24,,
254,06-10-2024 13:05:40,15764.48,,
255,06-10-2024 13:10:40,13721.60,,
256,06-10-2024 13:15:40,32737.28,,
257,06-10-2024 13:20:40,7124.48,,
258,06-10-2024 13:25:40,9123.84,,
259,06-10-2024 13:30:40,9768.96,,
260,06-10-2024 13:35:40,10158.08,,
261,06-10-2024 13:40:40,21760.00,,
262,06-10-2024 13:45:40,7252.48,,
263,06-10-2024 13:50:40,6986.24,,
264,06-10-2024 13:55:40,6430.72,,
265,06-10-2024 14:00:40,6681.60,,
266,06-10-2024 14:05:40,8166.40,,
267,06-10-2024 14:10:40,6177.28,,
268,06-10-2024 14:15:40,7114.24,,
269,06-10-2024 14:20:40,5926.40,,
270,06-10-2024 14:25:40,5783.04,,
271,06-10-2024 14:30:40,5975.04,,
272,06-10-2024 14:35:40,5713.92,,
273,06-10-2024 14:40:40,6154.24,,
274,06-10-2024 14:45:40,8025.60,,
275,06-10-2024 14:50:40,7252.48,,
276,06-10-2024 14:55:40,6077.44,,
277,06-10-2024 15:00:40,5524.48,,
278,06-10-2024 15:05:40,5440.00,,
279,06-10-2024 15:10:40,6013.44,,
280,06-10-2024 15:15:40,5885.44,,
281,06-10-2024 15:20:40,7057.92,,
282,06-10-2024 15:25:40,13598.72,,
283,06-10-2024 15:30:40,9702.40,,
284,06-10-2024 15:35:40,11033.60,,
285,06-10-2024 15:40:40,10311.68,,
286,06-10-2024 15:45:40,8143.36,,
287,06-10-2024 15:50:40,7644.16,,
288,06-10-2024 15:55:40,9269.76,,
289,06-10-2024 16:00:40,10012.16,,
290,06-10-2024 16:05:40,16168.96,,
291,06-10-2024 16:10:40,8744.96,,
292,06-10-2024 16:15:40,13076.48,,
293,06-10-2024 16:20:40,6771.20,,
294,06-10-2024 16:25:40,8581.12,,
295,06-10-2024 16:30:40,6809.60,,
296,06-10-2024 16:35:40,6297.60,,
297,06-10-2024 16:40:40,6771.20,,
298,06-10-2024 16:45:40,6248.96,,
299,06-10-2024 16:50:40,5173.76,,
300,06-10-2024 16:55:40,5931.52,,
301,06-10-2024 17:00:40,6218.24,,
302,06-10-2024 17:05:40,6589.44,,
303,06-10-2024 17:10:40,7083.52,,
304,06-10-2024 17:15:40,3438.08,,
305,06-10-2024 17:20:40,11054.08,,
306,06-10-2024 17:25:40,5578.24,,
307,06-10-2024 17:30:40,2661.12,,
308,06-10-2024 17:35:40,3566.08,,
309,06-10-2024 17:40:40,3400.96,,
310,06-10-2024 17:45:40,3590.40,,
311,06-10-2024 17:50:40,3242.24,,
312,06-10-2024 17:55:40,3120.64,,
313,06-10-2024 18:00:40,3169.28,,
314,06-10-2024 18:05:40,3413.76,,
315,06-10-2024 18:10:40,3133.44,,
316,06-10-2024 18:15:40,3458.56,,
317,06-10-2024 18:20:40,3498.24,,
318,06-10-2024 18:25:40,3361.28,,
319,06-10-2024 18:30:40,3806.72,,
320,06-10-2024 18:35:40,3418.88,,
321,06-10-2024 18:40:40,4089.60,,
322,06-10-2024 18:45:40,3531.52,,
323,06-10-2024 18:50:40,3447.04,,
324,06-10-2024 18:55:40,3418.88,,
325,06-10-2024 19:00:40,4032.00,,
326,06-10-2024 19:05:40,3630.08,,
327,06-10-2024 19:10:40,2663.68,,
328,06-10-2024 19:15:40,2339.84,,
329,06-10-2024 19:20:40,2262.40,,
330,06-10-2024 19:25:40,2149.76,,
331,06-10-2024 19:30:40,2078.08,,
332,06-10-2024 19:35:40,2055.68,,
333,06-10-2024 19:40:40,2114.56,,
334,06-10-2024 19:45:40,1928.96,,
335,06-10-2024 19:50:40,1820.80,,
336,06-10-2024 19:55:40,1720.32,,
337,06-10-2024 20:00:40,1639.68,,
338,06-10-2024 20:05:40,1547.52,,
339,06-10-2024 20:10:40,1463.68,,
340,06-10-2024 20:15:40,1377.92,,
341,06-10-2024 20:20:40,1303.36,,
342,06-10-2024 20:25:40,1117.44,,
343,06-10-2024 20:30:40,930.88,,
344,06-10-2024 20:35:40,820.48,,
345,06-10-2024 20:40:40,714.88,,
346,06-10-2024 20:45:40,618.88,,
347,06-10-2024 20:50:40,521.76,,
348,06-10-2024 20:55:40,443.84,,
349,06-10-2024 21:00:40,366.56,,
350,06-10-2024 21:05:40,297.68,,
351,06-10-2024 21:10:40,224.40,,
352,06-10-2024 21:15:40,170.72,,
353,06-10-2024 21:20:40,120.84,,
354,06-10-2024 21:25:40,72.80,,
355,06-10-2024 21:30:40,43.62,,
356,06-10-2024 21:35:40,24.83,,
357,06-10-2024 21:40:40,11.65,,
358,06-10-2024 21:45:40,5.13,,
359,06-10-2024 21:50:40,2.28,,
360,06-10-2024 21:55:40,1.14,,
361,06-10-2024 22:00:40,0.38,,
362,06-10-2024 22:05:40,0.00,,
363,06-10-2024 22:10:40,0.00,,
364,06-10-2024 22:15:40,0.00,,
365,06-10-2024 22:20:40,0.00,,
366,06-10-2024 22:25:40,0.00,,
367,06-10-2024 22:30:40,0.00,,
368,06-10-2024 22:35:40,0.00,,
369,06-10-2024 22:40:40,0.00,,
370,06-10-2024 22:45:40,0.00,,
371,06-10-2024 22:50:40,0.00,,
372,06-10-2024 22:55:40,0.00,,
373,06-10-2024 23:00:40,0.00,,
374,06-10-2024 23:05:40,0.00,,
375,06-10-2024 23:10:40,0.00,,
376,06-10-2024 23:15:40,0.00,,
377,06-10-2024 23:20:40,0.00,,
378,06-10-2024 23:25:40,0.00,,
379,06-10-2024 23:30:40,0.00,,
380,06-10-2024 23:35:40,0.00,,
381,06-10-2024 23:40:40,0.00,,
382,06-10-2024 23:45:40,0.00,,
383,06-10-2024 23:50:40,0.00,,
384,06-10-2024 23:55:40,0.00,,
385,06-11-2024 00:00:40,0.00,,
386,06-11-2024 00:05:40,0.00,,
387,06-11-2024 00:10:40,0.00,,
388,06-11-2024 00:15:40,0.00,,
389,06-11-2024 00:20:40,0.00,,
390,06-11-2024 00:25:40,0.00,,
391,06-11-2024 00:30:40,0.00,,
392,06-11-2024 00:35:40,0.00,,
393,06-11-2024 00:40:40,0.00,,
394,06-11-2024 00:45:40,0.00,,
395,06-11-2024 00:50:40,0.00,,
396,06-11-2024 00:55:40,0.00,,
397,06-11-2024 01:00:40,0.00,,
398,06-11-2024 01:05:40,0.00,,
399,06-11-2024 01:10:40,0.00,,
400,06-11-2024 01:15:40,0.00,,
401,06-11-2024 01:20:40,0.00,,
402,06-11-2024 01:25:40,0.00,,
403,06-11-2024 01:30:40,0.00,,
404,06-11-2024 01:35:40,0.00,,
405,06-11-2024 01:40:40,0.00,,
406,06-11-2024 01:45:40,0.00,,
407,06-11-2024 01:50:40,0.00,,
408,06-11-2024 01:55:40,0.00,,
409,06-11-2024 02:00:40,0.00,,
410,06-11-2024 02:05:40,0.00,,
411,06-11-2024 02:10:40,0.00,,
412,06-11-2024 02:15:40,0.00,,
413,06-11-2024 02:20:40,0.00,,
414,06-11-2024 02:25:40,0.00,,
415,06-11-2024 02:30:40,0.00,,
416,06-11-2024 02:35:40,0.00,,
417,06-11-2024 02:40:40,0.00,,
418,06-11-2024 02:45:40,0.00,,
419,06-11-2024 02:50:40,0.00,,
420,06-11-2024 02:55:40,0.00,,
421,06-11-2024 03:00:40,0.00,,
422,06-11-2024 03:05:40,0.00,,
423,06-11-2024 03:10:40,0.00,,
424,06-11-2024 03:15:40,0.00,,
425,06-11-2024 03:20:40,0.00,,
426,06-11-2024 03:25:40,0.00,,
427,06-11-2024 03:30:40,0.00,,
428,06-11-2024 03:35:40,0.00,,
429,06-11-2024 03:40:40,0.00,,
430,06-11-2024 03:45:40,0.00,,
431,06-11-2024 03:50:40,0.00,,
432,06-11-2024 03:55:40,0.00,,
433,06-11-2024 04:00:40,0.00,,
434,06-11-2024 04:05:40,0.00,,
435,06-11-2024 04:10:40,0.00,,
436,06-11-2024 04:15:40,0.00,,
437,06-11-2024 04:20:40,0.00,,
438,06-11-2024 04:25:40,0.00,,
439,06-11-2024 04:30:40,0.19,,
440,06-11-2024 04:35:40,1.14,,
441,06-11-2024 04:40:40,1.14,,
442,06-11-2024 04:45:40,2.47,,
443,06-11-2024 04:50:40,4.56,,
444,06-11-2024 04:55:40,7.82,,
445,06-11-2024 05:00:40,21.00,,
446,06-11-2024 05:05:40,34.02,,
447,06-11-2024 05:10:40,65.76,,
448,06-11-2024 05:15:40,68.90,,
449,06-11-2024 05:20:40,96.40,,
450,06-11-2024 05:25:40,169.20,,
451,06-11-2024 05:30:40,227.20,,
452,06-11-2024 05:35:40,242.08,,
453,06-11-2024 05:40:40,503.52,,
454,06-11-2024 05:45:40,297.28,,
455,06-11-2024 05:50:40,233.52,,
456,06-11-2024 05:55:40,267.76,,
457,06-11-2024 06:00:40,647.04,,
458,06-11-2024 06:05:40,1313.28,,
459,06-11-2024 06:10:40,545.76,,
460,06-11-2024 06:15:40,699.20,,
461,06-11-2024 06:20:40,719.04,,
462,06-11-2024 06:25:40,1516.16,,
463,06-11-2024 06:30:40,1131.84,,
464,06-11-2024 06:35:40,1361.28,,
465,06-11-2024 06:40:40,1299.52,,
466,06-11-2024 06:45:40,1747.84,,
467,06-11-2024 06:50:40,1691.52,,
468,06-11-2024 06:55:40,2567.04,,
469,06-11-2024 07:00:40,2021.76,,
470,06-11-2024 07:05:40,2144.00,,
471,06-11-2024 07:10:40,1916.80,,
472,06-11-2024 07:15:40,1711.36,,
473,06-11-2024 07:20:40,2033.92,,
474,06-11-2024 07:25:40,2286.72,,
475,06-11-2024 07:30:40,2114.56,,
476,06-11-2024 07:35:40,2735.36,,
477,06-11-2024 07:40:40,2062.72,,
478,06-11-2024 07:45:40,1456.64,,
479,06-11-2024 07:50:40,2177.28,,
480,06-11-2024 07:55:40,2350.72,,
481,06-11-2024 08:00:40,3264.00,,
482,06-11-2024 08:05:40,4098.56,,
483,06-11-2024 08:10:40,4350.72,,
484,06-11-2024 08:15:40,2830.08,,
485,06-11-2024 08:20:40,4509.44,,
486,06-11-2024 08:25:40,3891.20,,
487,06-11-2024 08:30:40,3906.56,,
488,06-11-2024 08:35:40,4686.08,,
489,06-11-2024 08:40:40,8360.96,,
490,06-11-2024 08:45:40,10237.44,,
491,06-11-2024 08:50:40,5826.56,,
492,06-11-2024 08:55:40,6722.56,,
493,06-11-2024 09:00:40,6064.64,,
494,06-11-2024 09:05:40,8819.20,,
495,06-11-2024 09:10:40,10547.20,,
496,06-11-2024 09:15:40,12078.08,,
497,06-11-2024 09:20:40,13890.56,,
498,06-11-2024 09:25:40,14976.00,,
499,06-11-2024 09:30:40,20920.32,,
500,06-11-2024 09:35:40,11258.88,,
501,06-11-2024 09:40:40,11320.32,,
502,06-11-2024 09:45:40,11996.16,,
503,06-11-2024 09:50:40,12769.28,,
504,06-11-2024 09:55:40,15498.24,,
505,06-11-2024 10:00:40,30976.00,,
506,06-11-2024 10:05:40,46387.20,,
507,06-11-2024 10:10:40,24258.56,,
508,06-11-2024 10:15:40,13542.40,,
509,06-11-2024 10:20:40,8056.32,,
510,06-11-2024 10:25:40,12323.84,,
511,06-11-2024 10:30:40,6192.64,,
512,06-11-2024 10:35:40,10401.28,,
513,06-11-2024 10:40:40,6709.76,,
514,06-11-2024 10:45:40,12288.00,,
515,06-11-2024 10:50:40,7191.04,,
516,06-11-2024 10:55:40,51261.44,,
517,06-11-2024 11:00:40,30167.04,,
518,06-11-2024 11:05:40,29358.08,,
519,06-11-2024 11:10:40,66969.60,,
520,06-11-2024 11:15:40,48476.16,,
521,06-11-2024 11:20:40,41594.88,,
522,06-11-2024 11:25:40,67502.08,,
523,06-11-2024 11:30:40,18539.52,,
524,06-11-2024 11:35:40,33996.80,,
525,06-11-2024 11:40:40,8135.68,,
526,06-11-2024 11:45:40,15467.52,,
527,06-11-2024 11:50:40,15744.00,,
528,06-11-2024 11:55:40,16092.16,,
529,06-11-2024 12:00:40,20930.56,,
530,06-11-2024 12:05:40,64532.48,,
531,06-11-2024 12:10:40,63733.76,,
532,06-11-2024 12:15:40,63016.96,,
533,06-11-2024 12:20:40,63119.36,,
534,06-11-2024 12:25:40,61173.76,,
535,06-11-2024 12:30:40,45035.52,,
536,06-11-2024 12:35:40,48599.04,,
537,06-11-2024 12:40:40,11187.20,,
538,06-11-2024 12:45:40,8934.40,,
539,06-11-2024 12:50:40,7831.04,,
540,06-11-2024 12:55:40,11105.28,,
541,06-11-2024 13:00:40,14489.60,,
542,06-11-2024 13:05:40,15242.24,,
543,06-11-2024 13:10:40,11514.88,,
544,06-11-2024 13:15:40,10030.08,,
545,06-11-2024 13:20:40,6620.16,,
546,06-11-2024 13:25:40,6205.44,,
547,06-11-2024 13:30:40,11760.64,,
548,06-11-2024 13:35:40,9879.04,,
549,06-11-2024 13:40:40,5248.00,,
550,06-11-2024 13:45:40,4561.92,,
551,06-11-2024 13:50:40,4811.52,,
552,06-11-2024 13:55:40,4518.40,,
553,06-11-2024 14:00:40,4613.12,,
554,06-11-2024 14:05:40,5103.36,,
555,06-11-2024 14:10:40,4646.40,,
556,06-11-2024 14:15:40,5319.68,,
557,06-11-2024 14:20:40,6000.64,,
558,06-11-2024 14:25:40,4926.72,,
559,06-11-2024 14:30:40,4787.20,,
560,06-11-2024 14:35:40,4542.72,,
561,06-11-2024 14:40:40,4641.28,,
562,06-11-2024 14:45:40,4796.16,,
563,06-11-2024 14:50:40,4765.44,,
564,06-11-2024 14:55:40,4546.56,,
565,06-11-2024 15:00:40,4979.20,,
566,06-11-2024 15:05:40,6046.72,,
567,06-11-2024 15:10:40,9164.80,,
568,06-11-2024 15:15:40,13450.24,,
569,06-11-2024 15:20:40,11929.60,,
570,06-11-2024 15:25:40,8488.96,,
571,06-11-2024 15:30:40,4098.56,,
572,06-11-2024 15:35:40,7759.36,,
573,06-11-2024 15:40:40,10526.72,,
574,06-11-2024 15:45:40,11520.00,,
575,06-11-2024 15:50:40,9390.08,,
576,06-11-2024 15:55:40,13716.48,,
577,06-11-2024 16:00:40,19379.20,,
578,06-11-2024 16:05:40,14202.88,,
579,06-11-2024 16:10:40,9310.72,,
580,06-11-2024 16:15:40,9134.08,,
581,06-11-2024 16:20:40,6540.80,,
582,06-11-2024 16:25:40,7411.20,,
583,06-11-2024 16:30:40,6917.12,,
584,06-11-2024 16:35:40,7733.76,,
585,06-11-2024 16:40:40,14218.24,,
586,06-11-2024 16:45:40,13660.16,,
587,06-11-2024 16:50:40,14679.04,,
588,06-11-2024 16:55:40,8629.76,,
589,06-11-2024 17:00:40,8714.24,,
590,06-11-2024 17:05:40,5514.24,,
591,06-11-2024 17:10:40,5388.80,,
592,06-11-2024 17:15:40,6540.80,,
593,06-11-2024 17:20:40,12349.44,,
594,06-11-2024 17:25:40,10552.32,,
595,06-11-2024 17:30:40,8788.48,,
596,06-11-2024 17:35:40,7613.44,,
597,06-11-2024 17:40:40,6929.92,,
598,06-11-2024 17:45:40,7411.20,,
599,06-11-2024 17:50:40,6748.16,,
600,06-11-2024 17:55:40,4741.12,,
601,06-11-2024 18:00:40,3645.44,,
602,06-11-2024 18:05:40,5167.36,,
603,06-11-2024 18:10:40,4719.36,,
604,06-11-2024 18:15:40,4743.68,,
605,06-11-2024 18:20:40,5752.32,,
606,06-11-2024 18:25:40,5429.76,,
607,06-11-2024 18:30:40,4759.04,,
608,06-11-2024 18:35:40,3727.36,,
609,06-11-2024 18:40:40,4372.48,,
610,06-11-2024 18:45:40,5332.48,,
611,06-11-2024 18:50:40,4917.76,,
612,06-11-2024 18:55:40,4606.72,,
613,06-11-2024 19:00:40,5381.12,,
614,06-11-2024 19:05:40,6174.72,,
615,06-11-2024 19:10:40,4582.40,,
616,06-11-2024 19:15:40,3349.76,,
617,06-11-2024 19:20:40,3336.96,,
618,06-11-2024 19:25:40,4037.12,,
619,06-11-2024 19:30:40,4003.84,,
620,06-11-2024 19:35:40,3462.40,,
621,06-11-2024 19:40:40,3139.84,,
622,06-11-2024 19:45:40,3036.16,,
623,06-11-2024 19:50:40,3016.96,,
624,06-11-2024 19:55:40,2535.04,,
625,06-11-2024 20:00:40,2126.72,,
626,06-11-2024 20:05:40,1947.52,,
627,06-11-2024 20:10:40,1571.84,,
628,06-11-2024 20:15:40,1498.24,,
629,06-11-2024 20:20:40,1377.28,,
630,06-11-2024 20:25:40,1274.24,,
631,06-11-2024 20:30:40,1087.68,,
632,06-11-2024 20:35:40,1069.44,,
633,06-11-2024 20:40:40,1032.96,,
634,06-11-2024 20:45:40,838.08,,
635,06-11-2024 20:50:40,690.88,,
636,06-11-2024 20:55:40,568.32,,
637,06-11-2024 21:00:40,457.92,,
638,06-11-2024 21:05:40,339.04,,
639,06-11-2024 21:10:40,249.68,,
640,06-11-2024 21:15:40,177.76,,
641,06-11-2024 21:20:40,120.96,,
642,06-11-2024 21:25:40,78.88,,
643,06-11-2024 21:30:40,48.96,,
644,06-11-2024 21:35:40,27.93,,
