#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
4794,04-08-2025 20:13:12,7.97,93.16,6.94,,,,
4795,04-08-2025 20:23:12,7.89,93.42,6.90,,,,
4796,04-08-2025 20:33:12,7.85,93.95,6.94,,,,
4797,04-08-2025 20:43:12,7.78,94.19,6.92,,,,
4798,04-08-2025 20:53:12,7.77,94.09,6.89,,,,
4799,04-08-2025 21:03:12,7.73,94.56,6.92,,,,
4800,04-08-2025 21:13:12,7.79,94.26,6.94,,,,
4801,04-08-2025 21:23:12,7.79,94.57,6.99,,,,
4802,04-08-2025 21:33:12,7.88,94.35,7.04,,,,
4803,04-08-2025 21:43:12,7.89,94.80,7.12,,,,
4804,04-08-2025 21:53:12,7.87,94.59,7.06,,,,
4805,04-08-2025 22:03:12,7.86,94.78,7.08,,,,
4806,04-08-2025 22:13:12,7.82,95.15,7.10,,,,
4807,04-08-2025 22:23:12,7.74,95.44,7.07,,,,
4808,04-08-2025 22:33:12,7.77,95.35,7.08,,,,
4809,04-08-2025 22:43:12,7.79,94.88,7.03,,,,
4810,04-08-2025 22:53:12,7.78,94.21,6.92,,,,
4811,04-08-2025 23:03:12,7.69,94.73,6.90,,,,
4812,04-08-2025 23:13:12,7.60,94.71,6.81,,,,
4813,04-08-2025 23:23:12,7.57,93.86,6.65,,,,
4814,04-08-2025 23:33:12,7.45,93.72,6.51,,,,
4815,04-08-2025 23:43:12,7.30,94.05,6.41,,,,
4816,04-08-2025 23:53:12,7.13,94.12,6.25,,,,
4817,04-09-2025 00:03:12,7.07,94.43,6.24,,,,
4818,04-09-2025 00:13:12,6.96,94.65,6.16,,,,
4819,04-09-2025 00:23:12,6.84,94.30,5.99,,,,
4820,04-09-2025 00:33:12,6.65,94.31,5.80,,,,
4821,04-09-2025 00:43:12,6.36,94.60,5.56,,,,
4822,04-09-2025 00:53:12,6.20,94.82,5.43,,,,
4823,04-09-2025 01:03:12,5.86,94.81,5.10,,,,
4824,04-09-2025 01:13:12,5.70,95.57,5.05,,,,
4825,04-09-2025 01:23:12,5.46,95.56,4.81,,,,
4826,04-09-2025 01:33:12,5.49,96.39,4.96,,,,
4827,04-09-2025 01:43:12,5.42,96.59,4.93,,,,
4828,04-09-2025 01:53:12,5.51,96.50,5.00,,,,
4829,04-09-2025 02:03:12,5.51,96.32,4.98,,,,
4830,04-09-2025 02:13:12,5.30,96.17,4.74,,,,
4831,04-09-2025 02:23:12,5.45,96.75,4.97,,,,
4832,04-09-2025 02:33:12,5.32,96.21,4.77,,,,
4833,04-09-2025 02:43:12,5.13,96.03,4.56,,,,
4834,04-09-2025 02:53:12,4.98,96.60,4.49,,,,
4835,04-09-2025 03:03:12,4.91,96.40,4.39,,,,
4836,04-09-2025 03:13:12,4.90,96.85,4.44,,,,
4837,04-09-2025 03:23:12,5.20,97.36,4.82,,,,
4838,04-09-2025 03:33:12,5.34,97.34,4.95,,,,
4839,04-09-2025 03:43:12,5.35,97.21,4.95,,,,
4840,04-09-2025 03:53:12,5.23,97.05,4.80,,,,
4841,04-09-2025 04:03:12,5.06,97.04,4.63,,,,
4842,04-09-2025 04:13:12,5.00,97.18,4.59,,,,
4843,04-09-2025 04:23:12,4.90,97.15,4.49,,,,
4844,04-09-2025 04:33:12,4.94,97.24,4.54,,,,
4845,04-09-2025 04:43:12,4.87,97.27,4.47,,,,
4846,04-09-2025 04:53:12,4.95,97.46,4.59,,,,
4847,04-09-2025 05:03:12,5.00,97.43,4.62,,,,
4848,04-09-2025 05:13:12,5.03,97.49,4.67,,,,
4849,04-09-2025 05:23:12,4.98,97.39,4.61,,,,
4850,04-09-2025 05:33:12,4.93,97.45,4.56,,,,
4851,04-09-2025 05:43:12,5.12,97.63,4.78,,,,
4852,04-09-2025 05:53:12,5.08,97.45,4.71,,,,
4853,04-09-2025 06:03:12,4.90,97.32,4.51,,,,
4854,04-09-2025 06:13:12,4.90,97.46,4.53,,,,
4855,04-09-2025 06:23:12,4.94,97.57,4.59,,,,
4856,04-09-2025 06:33:12,5.00,97.60,4.65,,,,
4857,04-09-2025 06:43:12,5.13,97.78,4.82,,,,
4858,04-09-2025 06:53:12,5.35,97.84,5.04,,,,
4859,04-09-2025 07:03:12,5.54,97.82,5.23,,,,
4860,04-09-2025 07:13:12,5.77,97.96,5.47,,,,
4861,04-09-2025 07:23:12,6.26,98.06,5.98,,,,
4862,04-09-2025 07:33:12,6.68,97.82,6.36,,,,
4863,04-09-2025 07:43:12,6.99,97.75,6.66,,,,
4864,04-09-2025 07:53:12,7.11,97.69,6.77,,,,
4865,04-09-2025 08:03:12,7.45,97.17,7.04,,,,
4866,04-09-2025 08:13:12,8.05,96.18,7.49,,,,
4867,04-09-2025 08:23:12,8.76,91.80,7.51,,,,
4868,04-09-2025 08:33:12,9.16,89.68,7.56,,,,
4869,04-09-2025 08:43:12,9.56,87.00,7.52,,,,
4870,04-09-2025 08:53:12,10.09,87.39,8.10,,,,
4871,04-09-2025 09:03:12,10.55,84.82,8.11,,,,
4872,04-09-2025 09:13:12,11.16,82.43,8.29,,,,
4873,04-09-2025 09:23:12,11.49,82.34,8.60,,,,
4874,04-09-2025 09:33:12,11.43,79.35,8.00,,,,
4875,04-09-2025 09:43:12,11.85,79.74,8.47,,,,
4876,04-09-2025 09:53:12,11.90,78.35,8.27,,,,
4877,04-09-2025 10:03:12,11.64,77.64,7.88,,,,
4878,04-09-2025 10:13:12,11.70,79.34,8.25,,,,
4879,04-09-2025 10:23:12,11.44,82.68,8.61,,,,
4880,04-09-2025 10:33:12,13.37,76.44,9.33,,,,
4881,04-09-2025 10:43:12,14.34,73.03,9.58,,,,
4882,04-09-2025 10:53:12,13.63,69.78,8.23,,,,
4883,04-09-2025 11:03:12,13.78,71.16,8.66,,,,
4884,04-09-2025 11:13:12,14.59,64.39,7.97,,,,
4885,04-09-2025 11:23:12,15.57,67.63,9.62,,,,
4886,04-09-2025 11:33:12,14.50,65.72,8.17,,,,
4887,04-09-2025 11:43:12,14.03,68.24,8.28,,,,
4888,04-09-2025 11:53:12,14.20,72.71,9.38,,,,
4889,04-09-2025 12:03:12,13.65,70.24,8.34,,,,
4890,04-09-2025 12:13:12,14.87,71.21,9.72,,,,
4891,04-09-2025 12:23:12,15.27,66.85,9.16,,,,
4892,04-09-2025 12:33:12,14.51,65.95,8.24,,,,
4893,04-09-2025 12:43:12,14.82,65.16,8.35,,,,
4894,04-09-2025 12:53:12,16.04,67.24,9.99,,,,
4895,04-09-2025 13:03:12,16.21,63.86,9.38,,,,
4896,04-09-2025 13:13:12,16.13,61.98,8.86,,,,
4897,04-09-2025 13:23:12,14.82,62.47,7.73,,,,
4898,04-09-2025 13:33:12,15.37,67.43,9.38,,,,
4899,04-09-2025 13:43:12,15.00,62.78,7.98,,,,
4900,04-09-2025 13:53:12,15.04,61.75,7.78,,,,
4901,04-09-2025 14:03:12,15.72,66.92,9.61,,,,
4902,04-09-2025 14:13:12,16.28,63.10,9.26,,,,
4903,04-09-2025 14:23:12,15.46,59.98,7.75,,,,
4904,04-09-2025 14:33:12,15.01,62.73,7.98,,,,
4905,04-09-2025 14:43:12,15.15,64.40,8.50,,,,
4906,04-09-2025 14:53:12,15.82,63.37,8.89,,,,
4907,04-09-2025 15:03:12,16.66,57.79,8.33,,,,
4908,04-09-2025 15:13:12,16.52,55.90,7.71,,,,
4909,04-09-2025 15:23:12,15.75,58.60,7.67,,,,
4910,04-09-2025 15:33:12,15.10,55.25,6.21,,,,
4911,04-09-2025 15:43:12,14.81,57.36,6.48,,,,
4912,04-09-2025 15:53:12,14.62,60.53,7.08,,,,
4913,04-09-2025 16:03:12,14.56,57.54,6.29,,,,
4914,04-09-2025 16:13:12,14.75,58.27,6.66,,,,
4915,04-09-2025 16:23:12,14.99,57.78,6.76,,,,
4916,04-09-2025 16:33:12,14.99,58.31,6.89,,,,
4917,04-09-2025 16:43:12,14.56,60.72,7.07,,,,
4918,04-09-2025 16:53:12,14.28,60.62,6.79,,,,
4919,04-09-2025 17:03:12,14.34,61.96,7.16,,,,
4920,04-09-2025 17:13:12,14.38,61.51,7.09,,,,
4921,04-09-2025 17:23:12,14.57,59.77,6.85,,,,
4922,04-09-2025 17:33:12,14.40,61.55,7.12,,,,
4923,04-09-2025 17:43:12,14.45,60.39,6.90,,,,
4924,04-09-2025 17:53:12,14.53,62.51,7.47,,,,
4925,04-09-2025 18:03:12,13.93,63.58,7.15,,,,
4926,04-09-2025 18:13:12,13.38,65.20,7.00,,,,
4927,04-09-2025 18:23:12,12.88,69.86,7.52,,,,
4928,04-09-2025 18:33:12,12.59,70.52,7.38,,,,
4929,04-09-2025 18:43:12,12.26,73.98,7.77,,,,
4930,04-09-2025 18:53:12,11.96,73.85,7.45,,,,
4931,04-09-2025 19:03:12,11.77,73.40,7.18,,,,
4932,04-09-2025 19:13:12,11.38,75.93,7.30,,,,
4933,04-09-2025 19:23:12,10.90,76.48,6.94,,,,
4934,04-09-2025 19:33:12,10.42,75.84,6.35,,,,
4935,04-09-2025 19:43:12,10.10,77.09,6.28,,,,
4936,04-09-2025 19:53:12,9.83,77.75,6.14,,,,
4937,04-09-2025 20:03:12,9.62,79.16,6.19,,,,
4938,04-09-2025 20:13:12,9.31,79.70,5.99,,,,
4939,04-09-2025 20:23:12,8.93,81.58,5.96,,,,
4940,04-09-2025 20:33:12,8.63,83.57,6.02,,,,
4941,04-09-2025 20:43:12,8.67,83.40,6.03,,,,
4942,04-09-2025 20:53:12,8.77,83.93,6.21,,,,
4943,04-09-2025 21:03:12,8.85,84.04,6.31,,,,
4944,04-09-2025 21:13:12,8.82,84.00,6.28,,,,
4945,04-09-2025 21:23:12,8.81,84.50,6.35,,,,
4946,04-09-2025 21:33:12,8.73,84.51,6.27,,,,
4947,04-09-2025 21:43:12,8.56,85.47,6.27,,,,
4948,04-09-2025 21:53:12,8.46,85.47,6.17,,,,
4949,04-09-2025 22:03:12,8.41,85.77,6.17,,,,
4950,04-09-2025 22:13:12,8.29,85.92,6.08,,,,
4951,04-09-2025 22:23:12,8.20,85.52,5.93,,,,
4952,04-09-2025 22:33:12,8.04,86.77,5.98,,,,
4953,04-09-2025 22:43:12,7.84,87.14,5.84,,,,
4954,04-09-2025 22:53:12,7.69,87.76,5.79,,,,
4955,04-09-2025 23:03:12,7.61,88.18,5.79,,,,
4956,04-09-2025 23:13:12,7.45,88.42,5.67,,,,
4957,04-09-2025 23:23:12,7.41,88.84,5.70,,,,
4958,04-09-2025 23:33:12,7.34,89.22,5.69,,,,
4959,04-09-2025 23:43:12,7.32,90.12,5.82,,,,
4960,04-09-2025 23:53:12,7.42,90.10,5.91,,,,
4961,04-10-2025 00:03:12,7.58,90.09,6.07,,,,
4962,04-10-2025 00:13:12,7.67,89.66,6.08,,,,
4963,04-10-2025 00:23:12,7.82,88.67,6.07,,,,
4964,04-10-2025 00:33:12,7.99,88.71,6.25,,,,
4965,04-10-2025 00:43:12,7.96,88.96,6.26,,,,
4966,04-10-2025 00:53:12,7.85,89.08,6.17,,,,
4967,04-10-2025 01:03:12,7.88,88.76,6.15,,,,
4968,04-10-2025 01:13:12,7.78,88.61,6.03,,,,
4969,04-10-2025 01:23:12,7.78,87.30,5.81,,,,
4970,04-10-2025 01:33:12,7.94,87.23,5.96,,,,
4971,04-10-2025 01:43:12,7.99,87.20,6.00,,,,
4972,04-10-2025 01:53:12,8.02,88.01,6.16,,,,
4973,04-10-2025 02:03:12,7.97,87.62,6.05,,,,
4974,04-10-2025 02:13:12,7.98,87.13,5.98,,,,
4975,04-10-2025 02:23:12,7.97,87.51,6.03,,,,
4976,04-10-2025 02:33:12,7.92,88.73,6.19,,,,
4977,04-10-2025 02:43:12,7.89,89.19,6.23,,,,
4978,04-10-2025 02:53:12,7.85,89.71,6.27,,,,
4979,04-10-2025 03:03:12,7.83,89.60,6.23,,,,
4980,04-10-2025 03:13:12,7.84,89.61,6.24,,,,
4981,04-10-2025 03:23:12,7.85,89.03,6.16,,,,
4982,04-10-2025 03:33:12,7.74,88.61,5.99,,,,
4983,04-10-2025 03:43:12,7.67,88.43,5.88,,,,
4984,04-10-2025 03:53:12,7.58,88.25,5.77,,,,
4985,04-10-2025 04:03:12,7.64,87.82,5.76,,,,
4986,04-10-2025 04:13:12,7.88,88.07,6.04,,,,
4987,04-10-2025 04:23:12,7.83,88.20,6.00,,,,
4988,04-10-2025 04:33:12,7.54,87.78,5.65,,,,
4989,04-10-2025 04:43:12,7.23,88.95,5.53,,,,
4990,04-10-2025 04:53:12,7.11,90.23,5.62,,,,
4991,04-10-2025 05:03:12,7.07,90.67,5.65,,,,
4992,04-10-2025 05:13:12,6.86,90.63,5.44,,,,
4993,04-10-2025 05:23:12,6.79,91.64,5.53,,,,
4994,04-10-2025 05:33:12,6.82,92.12,5.63,,,,
4995,04-10-2025 05:43:12,6.94,92.72,5.85,,,,
4996,04-10-2025 05:53:12,7.03,92.25,5.87,,,,
4997,04-10-2025 06:03:12,7.07,92.29,5.91,,,,
4998,04-10-2025 06:13:12,7.18,91.68,5.93,,,,
4999,04-10-2025 06:23:12,7.13,91.25,5.81,,,,
5000,04-10-2025 06:33:12,7.17,91.50,5.89,,,,
5001,04-10-2025 06:43:12,7.29,91.01,5.93,,,,
5002,04-10-2025 06:53:12,7.44,90.65,6.02,,,,
5003,04-10-2025 07:03:12,7.56,89.69,5.98,,,,
5004,04-10-2025 07:13:12,7.78,88.06,5.94,,,,
5005,04-10-2025 07:23:12,7.89,89.40,6.26,,,,
5006,04-10-2025 07:33:12,8.13,88.64,6.37,,,,
5007,04-10-2025 07:43:12,8.38,87.90,6.50,,,,
5008,04-10-2025 07:53:12,8.74,88.97,7.03,,,,
5009,04-10-2025 08:03:12,8.96,87.95,7.08,,,,
5010,04-10-2025 08:13:12,9.14,84.86,6.73,,,,
5011,04-10-2025 08:23:12,9.45,84.13,6.91,,,,
5012,04-10-2025 08:33:12,9.62,82.57,6.81,,,,
5013,04-10-2025 08:43:12,9.70,82.61,6.90,,,,
5014,04-10-2025 08:53:12,9.89,83.43,7.22,,,,
5015,04-10-2025 09:03:12,9.99,82.58,7.18,,,,
5016,04-10-2025 09:13:12,10.13,81.85,7.18,,,,
5017,04-10-2025 09:23:12,10.19,83.12,7.46,,,,
5018,04-10-2025 09:33:12,10.14,83.11,7.42,,,,
5019,04-10-2025 09:43:12,10.09,83.25,7.39,,,,
5020,04-10-2025 09:53:12,10.15,80.04,6.88,,,,
5021,04-10-2025 10:03:12,10.40,80.91,7.28,,,,
5022,04-10-2025 10:13:12,10.48,81.70,7.49,,,,
5023,04-10-2025 10:23:12,10.49,82.52,7.65,,,,
5024,04-10-2025 10:33:12,10.73,82.42,7.87,,,,
5025,04-10-2025 10:43:12,11.24,80.12,7.95,,,,
5026,04-10-2025 10:53:12,11.70,76.94,7.80,,,,
5027,04-10-2025 11:03:12,11.99,75.33,7.77,,,,
5028,04-10-2025 11:13:12,11.81,77.85,8.08,,,,
5029,04-10-2025 11:23:12,11.60,77.29,7.78,,,,
5030,04-10-2025 11:33:12,11.61,76.74,7.68,,,,
5031,04-10-2025 11:43:12,11.89,76.72,7.95,,,,
5032,04-10-2025 11:53:12,12.12,75.07,7.85,,,,
5033,04-10-2025 12:03:12,12.29,75.43,8.08,,,,
5034,04-10-2025 12:13:12,12.50,75.60,8.32,,,,
5035,04-10-2025 12:23:12,12.84,72.45,8.02,,,,
5036,04-10-2025 12:33:12,12.89,75.49,8.68,,,,
5037,04-10-2025 12:43:12,12.99,72.61,8.19,,,,
5038,04-10-2025 12:53:12,13.07,74.74,8.70,,,,
5039,04-10-2025 13:03:12,13.18,77.78,9.40,,,,
5040,04-10-2025 13:13:12,13.66,77.50,9.81,,,,
5041,04-10-2025 13:23:12,13.89,73.09,9.16,,,,
5042,04-10-2025 13:33:12,13.35,74.71,8.97,,,,
5043,04-10-2025 13:43:12,12.70,77.19,8.82,,,,
5044,04-10-2025 13:53:12,12.08,81.46,9.02,,,,
5045,04-10-2025 14:03:12,11.61,83.92,9.00,,,,
5046,04-10-2025 14:13:12,11.12,85.80,8.84,,,,
5047,04-10-2025 14:23:12,10.51,86.54,8.37,,,,
5048,04-10-2025 14:33:12,10.21,90.03,8.66,,,,
5049,04-10-2025 14:43:12,10.25,92.00,9.02,,,,
5050,04-10-2025 14:53:12,10.54,91.48,9.22,,,,
5051,04-10-2025 15:03:12,10.72,85.91,8.47,,,,
5052,04-10-2025 15:13:12,11.04,85.30,8.68,,,,
5053,04-10-2025 15:23:12,11.43,88.22,9.56,,,,
5054,04-10-2025 15:33:12,13.56,83.46,10.83,,,,
5055,04-10-2025 15:43:12,16.08,77.23,12.11,,,,
5056,04-10-2025 15:53:12,16.82,71.09,11.57,,,,
5057,04-10-2025 16:03:12,17.30,68.23,11.40,,,,
5058,04-10-2025 16:13:12,16.45,70.78,11.15,,,,
5059,04-10-2025 16:23:12,16.12,69.12,10.47,,,,
5060,04-10-2025 16:33:12,15.80,69.72,10.29,,,,
5061,04-10-2025 16:43:12,15.16,71.43,10.05,,,,
5062,04-10-2025 16:53:12,14.45,73.64,9.82,,,,
5063,04-10-2025 17:03:12,14.11,72.52,9.26,,,,
5064,04-10-2025 17:13:12,14.37,72.71,9.55,,,,
5065,04-10-2025 17:23:12,14.41,71.30,9.30,,,,
5066,04-10-2025 17:33:12,14.01,71.71,9.00,,,,
5067,04-10-2025 17:43:12,14.27,71.94,9.30,,,,
5068,04-10-2025 17:53:12,14.28,72.54,9.43,,,,
5069,04-10-2025 18:03:12,13.92,72.65,9.10,,,,
5070,04-10-2025 18:13:12,13.24,72.20,8.36,,,,
5071,04-10-2025 18:23:12,12.65,73.45,8.04,,,,
5072,04-10-2025 18:33:12,12.26,74.60,7.89,,,,
5073,04-10-2025 18:43:12,11.83,73.79,7.31,,,,
5074,04-10-2025 18:53:12,11.41,75.05,7.16,,,,
5075,04-10-2025 19:03:12,11.14,75.31,6.95,,,,
5076,04-10-2025 19:13:12,10.70,76.19,6.69,,,,
5077,04-10-2025 19:23:12,10.65,76.13,6.63,,,,
5078,04-10-2025 19:33:12,10.28,78.86,6.79,,,,
5079,04-10-2025 19:43:12,9.96,79.53,6.60,,,,
5080,04-10-2025 19:53:12,9.57,80.54,6.40,,,,
5081,04-10-2025 20:03:12,9.27,81.24,6.23,,,,
5082,04-10-2025 20:13:12,9.03,80.90,5.93,,,,
5083,04-10-2025 20:23:12,9.00,80.97,5.91,,,,
5084,04-10-2025 20:33:12,8.94,81.00,5.87,,,,
5085,04-10-2025 20:43:12,8.97,81.12,5.92,,,,
5086,04-10-2025 20:53:12,8.97,79.41,5.61,,,,
5087,04-10-2025 21:03:12,8.82,80.66,5.69,,,,
5088,04-10-2025 21:13:12,8.67,81.32,5.66,,,,
5089,04-10-2025 21:23:12,8.46,82.77,5.71,,,,
5090,04-10-2025 21:33:12,8.36,83.50,5.74,,,,
5091,04-10-2025 21:43:12,8.20,83.04,5.50,,,,
5092,04-10-2025 21:53:12,8.00,83.81,5.44,,,,
5093,04-10-2025 22:03:12,7.71,85.38,5.42,,,,
5094,04-10-2025 22:13:12,7.99,84.15,5.48,,,,
5095,04-10-2025 22:23:12,8.17,82.64,5.40,,,,
5096,04-10-2025 22:33:12,8.22,81.85,5.32,,,,
5097,04-10-2025 22:43:12,8.16,81.33,5.16,,,,
5098,04-10-2025 22:53:12,7.99,81.48,5.02,,,,
5099,04-10-2025 23:03:12,7.29,82.99,4.60,,,,
5100,04-10-2025 23:13:12,6.46,85.49,4.21,,,,
5101,04-10-2025 23:23:12,5.97,88.23,4.18,,,,
5102,04-10-2025 23:33:12,5.74,87.43,3.82,,,,
5103,04-10-2025 23:43:12,5.31,89.32,3.70,,,,
5104,04-10-2025 23:53:12,5.52,90.77,4.14,,,,
5105,04-11-2025 00:03:12,5.35,90.28,3.89,,,,
5106,04-11-2025 00:13:12,5.09,90.78,3.71,,,,
5107,04-11-2025 00:23:12,4.93,91.43,3.66,,,,
5108,04-11-2025 00:33:12,4.89,92.65,3.80,,,,
5109,04-11-2025 00:43:12,4.75,92.07,3.57,,,,
5110,04-11-2025 00:53:12,4.61,93.04,3.58,,,,
5111,04-11-2025 01:03:12,4.77,94.48,3.96,,,,
5112,04-11-2025 01:13:12,5.31,95.22,4.61,,,,
5113,04-11-2025 01:23:12,5.71,94.69,4.93,,,,
5114,04-11-2025 01:33:12,5.70,93.11,4.68,,,,
5115,04-11-2025 01:43:12,5.55,92.59,4.45,,,,
5116,04-11-2025 01:53:12,5.75,92.45,4.62,,,,
5117,04-11-2025 02:03:12,5.62,91.69,4.38,,,,
5118,04-11-2025 02:13:12,5.43,91.55,4.17,,,,
5119,04-11-2025 02:23:12,4.91,90.82,3.54,,,,
5120,04-11-2025 02:33:12,4.91,93.64,3.97,,,,
5121,04-11-2025 02:43:12,5.06,93.13,4.04,,,,
5122,04-11-2025 02:53:12,4.81,92.45,3.70,,,,
5123,04-11-2025 03:03:12,4.64,93.70,3.72,,,,
5124,04-11-2025 03:13:12,4.77,93.76,3.85,,,,
5125,04-11-2025 03:23:12,4.46,93.28,3.47,,,,
5126,04-11-2025 03:33:12,4.29,93.71,3.37,,,,
5127,04-11-2025 03:43:12,4.05,93.89,3.16,,,,
5128,04-11-2025 03:53:12,3.91,94.25,3.07,,,,
5129,04-11-2025 04:03:12,3.82,95.04,3.10,,,,
5130,04-11-2025 04:13:12,4.16,95.68,3.53,,,,
5131,04-11-2025 04:23:12,3.94,94.83,3.19,,,,
5132,04-11-2025 04:33:12,3.89,94.71,3.12,,,,
5133,04-11-2025 04:43:12,3.69,94.22,2.85,,,,
5134,04-11-2025 04:53:12,3.48,93.45,2.53,,,,
5135,04-11-2025 05:03:12,3.36,94.16,2.52,,,,
5136,04-11-2025 05:13:12,3.46,95.03,2.74,,,,
5137,04-11-2025 05:23:12,3.74,94.92,3.00,,,,
5138,04-11-2025 05:33:12,3.58,93.74,2.67,,,,
5139,04-11-2025 05:43:12,3.58,94.76,2.82,,,,
5140,04-11-2025 05:53:12,3.79,93.90,2.90,,,,
5141,04-11-2025 06:03:12,3.70,94.01,2.82,,,,
5142,04-11-2025 06:13:12,3.72,93.97,2.84,,,,
5143,04-11-2025 06:23:12,3.67,94.10,2.81,,,,
5144,04-11-2025 06:33:12,3.61,93.92,2.73,,,,
5145,04-11-2025 06:43:12,3.84,94.51,3.04,,,,
5146,04-11-2025 06:53:12,3.86,94.18,3.01,,,,
5147,04-11-2025 07:03:12,4.10,94.38,3.29,,,,
5148,04-11-2025 07:13:12,4.43,94.18,3.58,,,,
5149,04-11-2025 07:23:12,5.02,94.40,4.20,,,,
5150,04-11-2025 07:33:12,5.76,92.02,4.57,,,,
5151,04-11-2025 07:43:12,6.52,86.74,4.47,,,,
5152,04-11-2025 07:53:12,7.07,83.79,4.52,,,,
5153,04-11-2025 08:03:12,7.32,80.98,4.28,,,,
5154,04-11-2025 08:13:12,7.64,78.84,4.21,,,,
5155,04-11-2025 08:23:12,7.75,77.68,4.11,,,,
5156,04-11-2025 08:33:12,7.75,79.12,4.37,,,,
5157,04-11-2025 08:43:12,8.00,76.65,4.16,,,,
5158,04-11-2025 08:53:12,8.72,77.77,5.06,,,,
5159,04-11-2025 09:03:12,10.93,72.91,6.27,,,,
5160,04-11-2025 09:13:12,12.07,66.55,6.05,,,,
5161,04-11-2025 09:23:12,13.11,66.94,7.12,,,,
5162,04-11-2025 09:33:12,14.33,62.04,7.17,,,,
5163,04-11-2025 09:43:12,15.00,60.05,7.33,,,,
5164,04-11-2025 09:53:12,15.06,56.62,6.52,,,,
5165,04-11-2025 10:03:12,14.59,57.79,6.39,,,,
5166,04-11-2025 10:13:12,14.18,61.33,6.86,,,,
5167,04-11-2025 10:23:12,15.54,59.65,7.73,,,,
5168,04-11-2025 10:33:12,16.61,56.09,7.84,,,,
5169,04-11-2025 10:43:12,16.81,53.63,7.37,,,,
5170,04-11-2025 10:53:12,17.24,53.36,7.69,,,,
5171,04-11-2025 11:03:12,16.26,54.28,7.03,,,,
5172,04-11-2025 11:13:12,15.40,58.29,7.27,,,,
5173,04-11-2025 11:23:12,14.59,59.65,6.85,,,,
5174,04-11-2025 11:33:12,15.41,60.70,7.87,,,,
5175,04-11-2025 11:43:12,15.45,54.41,6.31,,,,
5176,04-11-2025 11:53:12,16.28,59.18,8.31,,,,
5177,04-11-2025 12:03:12,17.45,52.43,7.62,,,,
5178,04-11-2025 12:13:12,17.54,54.31,8.23,,,,
5179,04-11-2025 12:23:12,17.63,52.80,7.90,,,,
5180,04-11-2025 12:33:12,18.06,52.87,8.31,,,,
5181,04-11-2025 12:43:12,17.17,52.59,7.41,,,,
5182,04-11-2025 12:53:12,17.74,54.06,8.34,,,,
5183,04-11-2025 13:03:12,18.34,49.58,7.63,,,,
5184,04-11-2025 13:13:12,18.36,48.16,7.22,,,,
5185,04-11-2025 13:23:12,18.33,45.67,6.42,,,,
5186,04-11-2025 13:33:12,17.30,52.15,7.41,,,,
5187,04-11-2025 13:43:12,16.28,53.35,6.79,,,,
5188,04-11-2025 13:53:12,16.08,50.84,5.92,,,,
5189,04-11-2025 14:03:12,16.05,51.75,6.14,,,,
5190,04-11-2025 14:13:12,15.58,53.36,6.15,,,,
5191,04-11-2025 14:23:12,15.74,54.45,6.59,,,,
5192,04-11-2025 14:33:12,16.19,55.12,7.19,,,,
5193,04-11-2025 14:43:12,15.96,55.59,7.09,,,,
5194,04-11-2025 14:53:12,16.19,54.85,7.12,,,,
5195,04-11-2025 15:03:12,16.76,53.18,7.20,,,,
5196,04-11-2025 15:13:12,16.69,55.61,7.78,,,,
5197,04-11-2025 15:23:12,16.90,50.85,6.67,,,,
5198,04-11-2025 15:33:12,16.59,53.00,6.99,,,,
5199,04-11-2025 15:43:12,15.97,52.25,6.20,,,,
5200,04-11-2025 15:53:12,14.67,56.68,6.17,,,,
5201,04-11-2025 16:03:12,14.30,59.96,6.65,,,,
5202,04-11-2025 16:13:12,14.14,62.40,7.08,,,,
5203,04-11-2025 16:23:12,13.71,62.24,6.64,,,,
5204,04-11-2025 16:33:12,13.24,60.17,5.70,,,,
5205,04-11-2025 16:43:12,12.47,61.14,5.20,,,,
5206,04-11-2025 16:53:12,12.01,63.87,5.39,,,,
5207,04-11-2025 17:03:12,12.04,63.64,5.37,,,,
5208,04-11-2025 17:13:12,12.04,63.79,5.41,,,,
5209,04-11-2025 17:23:12,12.05,62.74,5.18,,,,
5210,04-11-2025 17:33:12,11.87,63.38,5.15,,,,
5211,04-11-2025 17:43:12,11.63,63.92,5.05,,,,
5212,04-11-2025 17:53:12,11.51,65.41,5.26,,,,
5213,04-11-2025 18:03:12,11.00,64.78,4.64,,,,
5214,04-11-2025 18:13:12,10.42,66.09,4.37,,,,
5215,04-11-2025 18:23:12,10.13,68.32,4.57,,,,
5216,04-11-2025 18:33:12,10.05,70.49,4.94,,,,
5217,04-11-2025 18:43:12,9.89,69.53,4.59,,,,
5218,04-11-2025 18:53:12,9.60,71.22,4.65,,,,
5219,04-11-2025 19:03:12,9.40,71.73,4.57,,,,
5220,04-11-2025 19:13:12,9.19,75.87,5.16,,,,
5221,04-11-2025 19:23:12,9.03,75.47,4.93,,,,
5222,04-11-2025 19:33:12,8.85,76.63,4.97,,,,
5223,04-11-2025 19:43:12,8.73,75.69,4.68,,,,
5224,04-11-2025 19:53:12,8.80,74.10,4.45,,,,
5225,04-11-2025 20:03:12,8.72,76.36,4.80,,,,
5226,04-11-2025 20:13:12,8.58,77.80,4.93,,,,
5227,04-11-2025 20:23:12,8.53,77.50,4.83,,,,
5228,04-11-2025 20:33:12,8.57,73.93,4.19,,,,
