#,Date-Time (PDT),Light   (lux),Host Connected,End of File
132,06-10-2024 03:05:20,0.00,,
133,06-10-2024 03:10:20,0.00,,
134,06-10-2024 03:15:20,0.00,,
135,06-10-2024 03:20:20,0.00,,
136,06-10-2024 03:25:20,0.00,,
137,06-10-2024 03:30:20,0.00,,
138,06-10-2024 03:35:20,0.00,,
139,06-10-2024 03:40:20,0.00,,
140,06-10-2024 03:45:20,0.00,,
141,06-10-2024 03:50:20,0.00,,
142,06-10-2024 03:55:20,0.19,,
143,06-10-2024 04:00:20,0.00,,
144,06-10-2024 04:05:20,0.00,,
145,06-10-2024 04:10:20,0.00,,
146,06-10-2024 04:15:20,0.19,,
147,06-10-2024 04:20:20,0.58,,
148,06-10-2024 04:25:20,1.55,,
149,06-10-2024 04:30:20,3.11,,
150,06-10-2024 04:35:20,5.83,,
151,06-10-2024 04:40:20,11.11,,
152,06-10-2024 04:45:20,21.05,,
153,06-10-2024 04:50:20,37.88,,
154,06-10-2024 04:55:20,63.40,,
155,06-10-2024 05:00:20,107.16,,
156,06-10-2024 05:05:20,169.04,,
157,06-10-2024 05:10:20,201.84,,
158,06-10-2024 05:15:20,204.96,,
159,06-10-2024 05:20:20,250.32,,
160,06-10-2024 05:25:20,366.08,,
161,06-10-2024 05:30:20,490.56,,
162,06-10-2024 05:35:20,779.84,,
163,06-10-2024 05:40:20,971.84,,
164,06-10-2024 05:45:20,1029.12,,
165,06-10-2024 05:50:20,1310.08,,
166,06-10-2024 05:55:20,1607.04,,
167,06-10-2024 06:00:20,2365.44,,
168,06-10-2024 06:05:20,2694.40,,
169,06-10-2024 06:10:20,2288.64,,
170,06-10-2024 06:15:20,1751.68,,
171,06-10-2024 06:20:20,2778.88,,
172,06-10-2024 06:25:20,3276.80,,
173,06-10-2024 06:30:20,3740.16,,
174,06-10-2024 06:35:20,3363.84,,
175,06-10-2024 06:40:20,3509.76,,
176,06-10-2024 06:45:20,3267.84,,
177,06-10-2024 06:50:20,4111.36,,
178,06-10-2024 06:55:20,4222.72,,
179,06-10-2024 07:00:20,4581.12,,
180,06-10-2024 07:05:20,4122.88,,
181,06-10-2024 07:10:20,4416.00,,
182,06-10-2024 07:15:20,4844.80,,
183,06-10-2024 07:20:20,4593.92,,
184,06-10-2024 07:25:20,7014.40,,
185,06-10-2024 07:30:20,7183.36,,
186,06-10-2024 07:35:20,7070.72,,
187,06-10-2024 07:40:20,4472.32,,
188,06-10-2024 07:45:20,4481.28,,
189,06-10-2024 07:50:20,3674.88,,
190,06-10-2024 07:55:20,4266.24,,
191,06-10-2024 08:00:20,5022.72,,
192,06-10-2024 08:05:20,6927.36,,
193,06-10-2024 08:10:20,5918.72,,
194,06-10-2024 08:15:20,7631.36,,
195,06-10-2024 08:20:20,8563.20,,
196,06-10-2024 08:25:20,10219.52,,
197,06-10-2024 08:30:20,12052.48,,
198,06-10-2024 08:35:20,11898.88,,
199,06-10-2024 08:40:20,13629.44,,
200,06-10-2024 08:45:20,14545.92,,
201,06-10-2024 08:50:20,14525.44,,
202,06-10-2024 08:55:20,17699.84,,
203,06-10-2024 09:00:20,22384.64,,
204,06-10-2024 09:05:20,15790.08,,
205,06-10-2024 09:10:20,17889.28,,
206,06-10-2024 09:15:20,20372.48,,
207,06-10-2024 09:20:20,36249.60,,
208,06-10-2024 09:25:20,18411.52,,
209,06-10-2024 09:30:20,27494.40,,
210,06-10-2024 09:35:20,36014.08,,
211,06-10-2024 09:40:20,36720.64,,
212,06-10-2024 09:45:20,36823.04,,
213,06-10-2024 09:50:20,14868.48,,
214,06-10-2024 09:55:20,39352.32,,
215,06-10-2024 10:00:20,37120.00,,
216,06-10-2024 10:05:20,43233.28,,
217,06-10-2024 10:10:20,42188.80,,
218,06-10-2024 10:15:20,44032.00,,
219,06-10-2024 10:20:20,31457.28,,
220,06-10-2024 10:25:20,45465.60,,
221,06-10-2024 10:30:20,45998.08,,
222,06-10-2024 10:35:20,37120.00,,
223,06-10-2024 10:40:20,50688.00,,
224,06-10-2024 10:45:20,52981.76,,
225,06-10-2024 10:50:20,53104.64,,
226,06-10-2024 10:55:20,52428.80,,
227,06-10-2024 11:00:20,51957.76,,
228,06-10-2024 11:05:20,51773.44,,
229,06-10-2024 11:10:20,55869.44,,
230,06-10-2024 11:15:20,58593.28,,
231,06-10-2024 11:20:20,55971.84,,
232,06-10-2024 11:25:20,55439.36,,
233,06-10-2024 11:30:20,54620.16,,
234,06-10-2024 11:35:20,55644.16,,
235,06-10-2024 11:40:20,54517.76,,
236,06-10-2024 11:45:20,58675.20,,
237,06-10-2024 11:50:20,55296.00,,
238,06-10-2024 11:55:20,31866.88,,
239,06-10-2024 12:00:20,64798.72,,
240,06-10-2024 12:05:20,52285.44,,
241,06-10-2024 12:10:20,60928.00,,
242,06-10-2024 12:15:20,46796.80,,
243,06-10-2024 12:20:20,23142.40,,
244,06-10-2024 12:25:20,33351.68,,
245,06-10-2024 12:30:20,31242.24,,
246,06-10-2024 12:35:20,51834.88,,
247,06-10-2024 12:40:20,58470.40,,
248,06-10-2024 12:45:20,57999.36,,
249,06-10-2024 12:50:20,58347.52,,
250,06-10-2024 12:55:20,58245.12,,
251,06-10-2024 13:00:20,58757.12,,
252,06-10-2024 13:05:20,62464.00,,
253,06-10-2024 13:10:20,51015.68,,
254,06-10-2024 13:15:20,59228.16,,
255,06-10-2024 13:20:20,50278.40,,
256,06-10-2024 13:25:20,53821.44,,
257,06-10-2024 13:30:20,59043.84,,
258,06-10-2024 13:35:20,55357.44,,
259,06-10-2024 13:40:20,51978.24,,
260,06-10-2024 13:45:20,20177.92,,
261,06-10-2024 13:50:20,27904.00,,
262,06-10-2024 13:55:20,25989.12,,
263,06-10-2024 14:00:20,12467.20,,
264,06-10-2024 14:05:20,11934.72,,
265,06-10-2024 14:10:20,10685.44,,
266,06-10-2024 14:15:20,14581.76,,
267,06-10-2024 14:20:20,13224.96,,
268,06-10-2024 14:25:20,16890.88,,
269,06-10-2024 14:30:20,24729.60,,
270,06-10-2024 14:35:20,49233.92,,
271,06-10-2024 14:40:20,52183.04,,
272,06-10-2024 14:45:20,51609.60,,
273,06-10-2024 14:50:20,49233.92,,
274,06-10-2024 14:55:20,54169.60,,
275,06-10-2024 15:00:20,52408.32,,
276,06-10-2024 15:05:20,49295.36,,
277,06-10-2024 15:10:20,50053.12,,
278,06-10-2024 15:15:20,56340.48,,
279,06-10-2024 15:20:20,43335.68,,
280,06-10-2024 15:25:20,54353.92,,
281,06-10-2024 15:30:20,49377.28,,
282,06-10-2024 15:35:20,47575.04,,
283,06-10-2024 15:40:20,47472.64,,
284,06-10-2024 15:45:20,42393.60,,
285,06-10-2024 15:50:20,13040.64,,
286,06-10-2024 15:55:20,10767.36,,
287,06-10-2024 16:00:20,9597.44,,
288,06-10-2024 16:05:20,9205.76,,
289,06-10-2024 16:10:20,10516.48,,
290,06-10-2024 16:15:20,9031.68,,
291,06-10-2024 16:20:20,17167.36,,
292,06-10-2024 16:25:20,8919.04,,
293,06-10-2024 16:30:20,23664.64,,
294,06-10-2024 16:35:20,14740.48,,
295,06-10-2024 16:40:20,12989.44,,
296,06-10-2024 16:45:20,11371.52,,
297,06-10-2024 16:50:20,14904.32,,
298,06-10-2024 16:55:20,14991.36,,
299,06-10-2024 17:00:20,7828.48,,
300,06-10-2024 17:05:20,7280.64,,
301,06-10-2024 17:10:20,6540.80,,
302,06-10-2024 17:15:20,7357.44,,
303,06-10-2024 17:20:20,7418.88,,
304,06-10-2024 17:25:20,6945.28,,
305,06-10-2024 17:30:20,5844.48,,
306,06-10-2024 17:35:20,6154.24,,
307,06-10-2024 17:40:20,7623.68,,
308,06-10-2024 17:45:20,12037.12,,
309,06-10-2024 17:50:20,11607.04,,
310,06-10-2024 17:55:20,5260.80,,
311,06-10-2024 18:00:20,4901.12,,
312,06-10-2024 18:05:20,4565.76,,
313,06-10-2024 18:10:20,4494.08,,
314,06-10-2024 18:15:20,4363.52,,
315,06-10-2024 18:20:20,4142.08,,
316,06-10-2024 18:25:20,4116.48,,
317,06-10-2024 18:30:20,4005.12,,
318,06-10-2024 18:35:20,3843.84,,
319,06-10-2024 18:40:20,4007.68,,
320,06-10-2024 18:45:20,4166.40,,
321,06-10-2024 18:50:20,4279.04,,
322,06-10-2024 18:55:20,4253.44,,
323,06-10-2024 19:00:20,4957.44,,
324,06-10-2024 19:05:20,4322.56,,
325,06-10-2024 19:10:20,3116.80,,
326,06-10-2024 19:15:20,2800.64,,
327,06-10-2024 19:20:20,2686.72,,
328,06-10-2024 19:25:20,2556.80,,
329,06-10-2024 19:30:20,2452.48,,
330,06-10-2024 19:35:20,2461.44,,
331,06-10-2024 19:40:20,2450.56,,
332,06-10-2024 19:45:20,2263.68,,
333,06-10-2024 19:50:20,2128.64,,
334,06-10-2024 19:55:20,2021.12,,
335,06-10-2024 20:00:20,1932.80,,
336,06-10-2024 20:05:20,1815.68,,
337,06-10-2024 20:10:20,1719.04,,
338,06-10-2024 20:15:20,1623.04,,
339,06-10-2024 20:20:20,1506.56,,
340,06-10-2024 20:25:20,1267.52,,
341,06-10-2024 20:30:20,1070.40,,
342,06-10-2024 20:35:20,963.84,,
343,06-10-2024 20:40:20,837.76,,
344,06-10-2024 20:45:20,720.32,,
345,06-10-2024 20:50:20,609.12,,
346,06-10-2024 20:55:20,513.12,,
347,06-10-2024 21:00:20,426.40,,
348,06-10-2024 21:05:20,346.56,,
349,06-10-2024 21:10:20,262.80,,
350,06-10-2024 21:15:20,198.80,,
351,06-10-2024 21:20:20,142.36,,
352,06-10-2024 21:25:20,89.16,,
353,06-10-2024 21:30:20,54.26,,
354,06-10-2024 21:35:20,31.56,,
355,06-10-2024 21:40:20,14.63,,
356,06-10-2024 21:45:20,6.61,,
357,06-10-2024 21:50:20,3.11,,
358,06-10-2024 21:55:20,1.55,,
359,06-10-2024 22:00:20,0.77,,
360,06-10-2024 22:05:20,0.19,,
361,06-10-2024 22:10:20,0.00,,
362,06-10-2024 22:15:20,0.00,,
363,06-10-2024 22:20:20,0.00,,
364,06-10-2024 22:25:20,0.00,,
365,06-10-2024 22:30:20,0.00,,
366,06-10-2024 22:35:20,0.00,,
367,06-10-2024 22:40:20,0.00,,
368,06-10-2024 22:45:20,0.00,,
369,06-10-2024 22:50:20,0.00,,
370,06-10-2024 22:55:20,0.00,,
371,06-10-2024 23:00:20,0.00,,
372,06-10-2024 23:05:20,0.00,,
373,06-10-2024 23:10:20,0.00,,
374,06-10-2024 23:15:20,0.19,,
375,06-10-2024 23:20:20,0.00,,
376,06-10-2024 23:25:20,0.00,,
377,06-10-2024 23:30:20,0.00,,
378,06-10-2024 23:35:20,0.00,,
379,06-10-2024 23:40:20,0.00,,
380,06-10-2024 23:45:20,0.00,,
381,06-10-2024 23:50:20,0.00,,
382,06-10-2024 23:55:20,0.00,,
383,06-11-2024 00:00:20,0.00,,
384,06-11-2024 00:05:20,0.00,,
385,06-11-2024 00:10:20,0.00,,
386,06-11-2024 00:15:20,0.00,,
387,06-11-2024 00:20:20,0.00,,
388,06-11-2024 00:25:20,0.00,,
389,06-11-2024 00:30:20,0.00,,
390,06-11-2024 00:35:20,0.00,,
391,06-11-2024 00:40:20,0.00,,
392,06-11-2024 00:45:20,0.00,,
393,06-11-2024 00:50:20,0.00,,
394,06-11-2024 00:55:20,0.00,,
395,06-11-2024 01:00:20,0.00,,
396,06-11-2024 01:05:20,0.00,,
397,06-11-2024 01:10:20,0.00,,
398,06-11-2024 01:15:20,0.00,,
399,06-11-2024 01:20:20,0.00,,
400,06-11-2024 01:25:20,0.00,,
401,06-11-2024 01:30:20,0.00,,
402,06-11-2024 01:35:20,0.00,,
403,06-11-2024 01:40:20,0.00,,
404,06-11-2024 01:45:20,0.00,,
405,06-11-2024 01:50:20,0.00,,
406,06-11-2024 01:55:20,0.00,,
407,06-11-2024 02:00:20,0.00,,
408,06-11-2024 02:05:20,0.00,,
409,06-11-2024 02:10:20,0.00,,
410,06-11-2024 02:15:20,0.00,,
411,06-11-2024 02:20:20,0.00,,
412,06-11-2024 02:25:20,0.00,,
413,06-11-2024 02:30:20,0.00,,
414,06-11-2024 02:35:20,0.00,,
415,06-11-2024 02:40:20,0.00,,
416,06-11-2024 02:45:20,0.00,,
417,06-11-2024 02:50:20,0.00,,
418,06-11-2024 02:55:20,0.19,,
419,06-11-2024 03:00:20,0.00,,
420,06-11-2024 03:05:20,0.00,,
421,06-11-2024 03:10:20,0.19,,
422,06-11-2024 03:15:20,0.00,,
423,06-11-2024 03:20:20,0.00,,
424,06-11-2024 03:25:20,0.00,,
425,06-11-2024 03:30:20,0.00,,
426,06-11-2024 03:35:20,0.00,,
427,06-11-2024 03:40:20,0.00,,
428,06-11-2024 03:45:20,0.00,,
429,06-11-2024 03:50:20,0.00,,
430,06-11-2024 03:55:20,0.00,,
431,06-11-2024 04:00:20,0.00,,
432,06-11-2024 04:05:20,0.00,,
433,06-11-2024 04:10:20,0.00,,
434,06-11-2024 04:15:20,0.00,,
435,06-11-2024 04:20:20,0.00,,
436,06-11-2024 04:25:20,0.00,,
437,06-11-2024 04:30:20,0.38,,
438,06-11-2024 04:35:20,1.55,,
439,06-11-2024 04:40:20,1.55,,
440,06-11-2024 04:45:20,3.11,,
441,06-11-2024 04:50:20,5.44,,
442,06-11-2024 04:55:20,9.55,,
443,06-11-2024 05:00:20,25.33,,
444,06-11-2024 05:05:20,41.76,,
445,06-11-2024 05:10:20,77.42,,
446,06-11-2024 05:15:20,84.40,,
447,06-11-2024 05:20:20,115.72,,
448,06-11-2024 05:25:20,197.76,,
449,06-11-2024 05:30:20,266.64,,
450,06-11-2024 05:35:20,284.96,,
451,06-11-2024 05:40:20,590.56,,
452,06-11-2024 05:45:20,366.40,,
453,06-11-2024 05:50:20,280.88,,
454,06-11-2024 05:55:20,320.56,,
455,06-11-2024 06:00:20,756.48,,
456,06-11-2024 06:05:20,1513.60,,
457,06-11-2024 06:10:20,674.56,,
458,06-11-2024 06:15:20,840.32,,
459,06-11-2024 06:20:20,872.96,,
460,06-11-2024 06:25:20,1770.88,,
461,06-11-2024 06:30:20,1384.96,,
462,06-11-2024 06:35:20,1627.52,,
463,06-11-2024 06:40:20,1484.80,,
464,06-11-2024 06:45:20,1996.16,,
465,06-11-2024 06:50:20,1909.12,,
466,06-11-2024 06:55:20,3052.80,,
467,06-11-2024 07:00:20,2355.84,,
468,06-11-2024 07:05:20,2550.40,,
469,06-11-2024 07:10:20,2296.96,,
470,06-11-2024 07:15:20,2030.72,,
471,06-11-2024 07:20:20,2492.80,,
472,06-11-2024 07:25:20,2799.36,,
473,06-11-2024 07:30:20,2547.20,,
474,06-11-2024 07:35:20,3191.04,,
475,06-11-2024 07:40:20,2503.68,,
476,06-11-2024 07:45:20,1753.60,,
477,06-11-2024 07:50:20,2640.64,,
478,06-11-2024 07:55:20,2874.88,,
479,06-11-2024 08:00:20,3996.16,,
480,06-11-2024 08:05:20,4739.84,,
481,06-11-2024 08:10:20,5242.88,,
482,06-11-2024 08:15:20,3488.00,,
483,06-11-2024 08:20:20,5365.76,,
484,06-11-2024 08:25:20,4515.84,,
485,06-11-2024 08:30:20,4552.96,,
486,06-11-2024 08:35:20,5621.76,,
487,06-11-2024 08:40:20,8750.08,,
488,06-11-2024 08:45:20,12241.92,,
489,06-11-2024 08:50:20,6976.00,,
490,06-11-2024 08:55:20,8371.20,,
491,06-11-2024 09:00:20,7226.88,,
492,06-11-2024 09:05:20,10362.88,,
493,06-11-2024 09:10:20,12037.12,,
494,06-11-2024 09:15:20,13772.80,,
495,06-11-2024 09:20:20,15646.72,,
496,06-11-2024 09:25:20,15569.92,,
497,06-11-2024 09:30:20,22824.96,,
498,06-11-2024 09:35:20,13568.00,,
499,06-11-2024 09:40:20,13460.48,,
500,06-11-2024 09:45:20,14586.88,,
501,06-11-2024 09:50:20,15221.76,,
502,06-11-2024 09:55:20,17960.96,,
503,06-11-2024 10:00:20,33873.92,,
504,06-11-2024 10:05:20,28047.36,,
505,06-11-2024 10:10:20,21473.28,,
506,06-11-2024 10:15:20,16655.36,,
507,06-11-2024 10:20:20,9789.44,,
508,06-11-2024 10:25:20,14008.32,,
509,06-11-2024 10:30:20,6858.24,,
510,06-11-2024 10:35:20,12134.40,,
511,06-11-2024 10:40:20,8122.88,,
512,06-11-2024 10:45:20,14295.04,,
513,06-11-2024 10:50:20,7567.36,,
514,06-11-2024 10:55:20,49397.76,,
515,06-11-2024 11:00:20,52101.12,,
516,06-11-2024 11:05:20,59944.96,,
517,06-11-2024 11:10:20,66068.48,,
518,06-11-2024 11:15:20,50319.36,,
519,06-11-2024 11:20:20,30638.08,,
520,06-11-2024 11:25:20,63713.28,,
521,06-11-2024 11:30:20,66416.64,,
522,06-11-2024 11:35:20,32655.36,,
523,06-11-2024 11:40:20,10132.48,,
524,06-11-2024 11:45:20,18790.40,,
525,06-11-2024 11:50:20,17756.16,,
526,06-11-2024 11:55:20,19450.88,,
527,06-11-2024 12:00:20,62054.40,,
528,06-11-2024 12:05:20,52121.60,,
529,06-11-2024 12:10:20,53207.04,,
530,06-11-2024 12:15:20,53104.64,,
531,06-11-2024 12:20:20,52326.40,,
532,06-11-2024 12:25:20,31651.84,,
533,06-11-2024 12:30:20,30791.68,,
534,06-11-2024 12:35:20,52510.72,,
535,06-11-2024 12:40:20,57487.36,,
536,06-11-2024 12:45:20,58859.52,,
537,06-11-2024 12:50:20,60272.64,,
538,06-11-2024 12:55:20,60436.48,,
539,06-11-2024 13:00:20,62156.80,,
540,06-11-2024 13:05:20,59863.04,,
541,06-11-2024 13:10:20,62812.16,,
542,06-11-2024 13:15:20,62443.52,,
543,06-11-2024 13:20:20,63426.56,,
544,06-11-2024 13:25:20,63979.52,,
545,06-11-2024 13:30:20,61296.64,,
546,06-11-2024 13:35:20,61358.08,,
547,06-11-2024 13:40:20,61296.64,,
548,06-11-2024 13:45:20,41512.96,,
549,06-11-2024 13:50:20,22753.28,,
550,06-11-2024 13:55:20,21381.12,,
551,06-11-2024 14:00:20,8340.48,,
552,06-11-2024 14:05:20,8801.28,,
553,06-11-2024 14:10:20,13342.72,,
554,06-11-2024 14:15:20,15467.52,,
555,06-11-2024 14:20:20,9415.68,,
556,06-11-2024 14:25:20,13224.96,,
557,06-11-2024 14:30:20,39372.80,,
558,06-11-2024 14:35:20,51507.20,,
559,06-11-2024 14:40:20,59801.60,,
560,06-11-2024 14:45:20,56709.12,,
561,06-11-2024 14:50:20,13276.16,,
562,06-11-2024 14:55:20,56053.76,,
563,06-11-2024 15:00:20,58695.68,,
564,06-11-2024 15:05:20,54722.56,,
565,06-11-2024 15:10:20,58757.12,,
566,06-11-2024 15:15:20,65495.04,,
567,06-11-2024 15:20:20,63016.96,,
568,06-11-2024 15:25:20,19456.00,,
569,06-11-2024 15:30:20,8583.68,,
570,06-11-2024 15:35:20,27781.12,,
571,06-11-2024 15:40:20,50483.20,,
572,06-11-2024 15:45:20,50339.84,,
573,06-11-2024 15:50:20,17674.24,,
574,06-11-2024 15:55:20,17290.24,,
575,06-11-2024 16:00:20,26634.24,,
576,06-11-2024 16:05:20,17894.40,,
577,06-11-2024 16:10:20,14458.88,,
578,06-11-2024 16:15:20,11571.20,,
579,06-11-2024 16:20:20,13588.48,,
580,06-11-2024 16:25:20,11770.88,,
581,06-11-2024 16:30:20,13204.48,,
582,06-11-2024 16:35:20,11427.84,,
583,06-11-2024 16:40:20,20945.92,,
584,06-11-2024 16:45:20,19077.12,,
585,06-11-2024 16:50:20,19476.48,,
586,06-11-2024 16:55:20,10746.88,,
587,06-11-2024 17:00:20,11642.88,,
588,06-11-2024 17:05:20,7096.32,,
589,06-11-2024 17:10:20,7649.28,,
590,06-11-2024 17:15:20,9328.64,,
591,06-11-2024 17:20:20,9241.60,,
592,06-11-2024 17:25:20,11960.32,,
593,06-11-2024 17:30:20,12963.84,,
594,06-11-2024 17:35:20,11013.12,,
595,06-11-2024 17:40:20,8309.76,,
596,06-11-2024 17:45:20,11023.36,,
597,06-11-2024 17:50:20,12247.04,,
598,06-11-2024 17:55:20,7736.32,,
599,06-11-2024 18:00:20,5519.36,,
600,06-11-2024 18:05:20,7879.68,,
601,06-11-2024 18:10:20,7654.40,,
602,06-11-2024 18:15:20,7344.64,,
603,06-11-2024 18:20:20,7475.20,,
604,06-11-2024 18:25:20,7500.80,,
605,06-11-2024 18:30:20,6722.56,,
606,06-11-2024 18:35:20,5255.68,,
607,06-11-2024 18:40:20,5460.48,,
608,06-11-2024 18:45:20,6876.16,,
609,06-11-2024 18:50:20,6318.08,,
610,06-11-2024 18:55:20,5629.44,,
611,06-11-2024 19:00:20,6120.96,,
612,06-11-2024 19:05:20,7587.84,,
613,06-11-2024 19:10:20,5888.00,,
614,06-11-2024 19:15:20,4129.28,,
615,06-11-2024 19:20:20,3989.76,,
616,06-11-2024 19:25:20,5125.12,,
617,06-11-2024 19:30:20,4855.04,,
618,06-11-2024 19:35:20,4266.24,,
619,06-11-2024 19:40:20,3942.40,,
620,06-11-2024 19:45:20,3840.00,,
621,06-11-2024 19:50:20,3662.08,,
622,06-11-2024 19:55:20,3000.32,,
623,06-11-2024 20:00:20,2657.28,,
624,06-11-2024 20:05:20,2463.36,,
625,06-11-2024 20:10:20,1926.40,,
626,06-11-2024 20:15:20,1708.16,,
627,06-11-2024 20:20:20,1579.52,,
628,06-11-2024 20:25:20,1500.16,,
629,06-11-2024 20:30:20,1332.48,,
630,06-11-2024 20:35:20,1284.48,,
631,06-11-2024 20:40:20,1259.52,,
632,06-11-2024 20:45:20,1001.92,,
633,06-11-2024 20:50:20,827.84,,
634,06-11-2024 20:55:20,662.08,,
635,06-11-2024 21:00:20,536.80,,
636,06-11-2024 21:05:20,400.64,,
637,06-11-2024 21:10:20,296.64,,
638,06-11-2024 21:15:20,209.04,,
639,06-11-2024 21:20:20,143.16,,
640,06-11-2024 21:25:20,92.40,,
641,06-11-2024 21:30:20,57.48,,
642,06-11-2024 21:35:20,34.33,,
643,06-11-2024 21:40:20,19.06,,
644,06-11-2024 21:45:20,9.75,,
