#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
1241,03-26-2025 03:48:57,7.02,96.57,6.52,,,,
1242,03-26-2025 03:58:57,7.18,96.65,6.69,,,,
1243,03-26-2025 04:08:57,7.30,96.74,6.82,,,,
1244,03-26-2025 04:18:57,7.52,96.83,7.05,,,,
1245,03-26-2025 04:28:57,7.60,96.85,7.14,,,,
1246,03-26-2025 04:38:57,7.68,96.80,7.21,,,,
1247,03-26-2025 04:48:57,7.56,96.66,7.07,,,,
1248,03-26-2025 04:58:57,7.56,96.60,7.06,,,,
1249,03-26-2025 05:08:57,7.52,96.55,7.01,,,,
1250,03-26-2025 05:18:57,7.46,96.58,6.96,,,,
1251,03-26-2025 05:28:57,7.37,96.47,6.85,,,,
1252,03-26-2025 05:38:57,7.30,96.33,6.76,,,,
1253,03-26-2025 05:48:57,7.20,96.39,6.67,,,,
1254,03-26-2025 05:58:57,7.12,96.47,6.60,,,,
1255,03-26-2025 06:08:57,7.13,96.60,6.63,,,,
1256,03-26-2025 06:18:57,7.47,96.81,7.01,,,,
1257,03-26-2025 06:28:57,7.34,96.74,6.87,,,,
1258,03-26-2025 06:38:57,7.24,96.69,6.75,,,,
1259,03-26-2025 06:48:57,7.28,96.74,6.80,,,,
1260,03-26-2025 06:58:57,6.90,96.61,6.41,,,,
1261,03-26-2025 07:08:57,6.82,96.64,6.33,,,,
1262,03-26-2025 07:18:57,6.75,96.66,6.27,,,,
1263,03-26-2025 07:28:57,6.74,96.67,6.26,,,,
1264,03-26-2025 07:38:57,6.71,96.78,6.24,,,,
1265,03-26-2025 07:48:57,6.94,96.87,6.48,,,,
1266,03-26-2025 07:58:57,7.24,96.94,6.79,,,,
1267,03-26-2025 08:08:57,7.84,97.04,7.40,,,,
1268,03-26-2025 08:18:57,8.64,97.15,8.22,,,,
1269,03-26-2025 08:28:57,9.22,97.19,8.81,,,,
1270,03-26-2025 08:38:57,9.62,97.17,9.20,,,,
1271,03-26-2025 08:48:57,9.85,97.00,9.41,,,,
1272,03-26-2025 08:58:57,9.81,96.24,9.25,,,,
1273,03-26-2025 09:08:57,10.00,95.05,9.26,,,,
1274,03-26-2025 09:18:57,11.07,93.13,10.01,,,,
1275,03-26-2025 09:28:57,11.72,92.32,10.53,,,,
1276,03-26-2025 09:38:57,12.96,88.53,11.13,,,,
1277,03-26-2025 09:48:57,14.08,87.85,12.11,,,,
1278,03-26-2025 09:58:57,14.89,82.11,11.89,,,,
1279,03-26-2025 10:08:57,14.88,78.13,11.12,,,,
1280,03-26-2025 10:18:57,13.00,80.32,9.70,,,,
1281,03-26-2025 10:28:57,12.04,85.49,9.70,,,,
1282,03-26-2025 10:38:57,11.59,86.81,9.48,,,,
1283,03-26-2025 10:48:57,10.92,87.22,8.89,,,,
1284,03-26-2025 10:58:57,10.52,89.93,8.95,,,,
1285,03-26-2025 11:08:57,10.77,90.27,9.25,,,,
1286,03-26-2025 11:18:57,11.24,89.36,9.56,,,,
1287,03-26-2025 11:28:57,11.51,87.70,9.55,,,,
1288,03-26-2025 11:38:57,11.38,86.47,9.21,,,,
1289,03-26-2025 11:48:57,10.84,88.53,9.03,,,,
1290,03-26-2025 11:58:57,10.89,88.59,9.10,,,,
1291,03-26-2025 12:08:57,10.99,89.90,9.41,,,,
1292,03-26-2025 12:18:57,11.58,88.96,9.84,,,,
1293,03-26-2025 12:28:57,12.26,88.64,10.45,,,,
1294,03-26-2025 12:38:57,12.56,85.21,10.15,,,,
1295,03-26-2025 12:48:57,12.43,86.20,10.20,,,,
1296,03-26-2025 12:58:57,12.22,85.86,9.94,,,,
1297,03-26-2025 13:08:57,12.04,87.25,10.00,,,,
1298,03-26-2025 13:18:57,11.88,87.19,9.83,,,,
1299,03-26-2025 13:28:57,11.83,87.77,9.88,,,,
1300,03-26-2025 13:38:57,12.21,89.31,10.52,,,,
1301,03-26-2025 13:48:57,12.81,89.78,11.19,,,,
1302,03-26-2025 13:58:57,13.17,87.22,11.10,,,,
1303,03-26-2025 14:08:57,12.91,86.52,10.73,,,,
1304,03-26-2025 14:18:57,11.93,85.89,9.66,,,,
1305,03-26-2025 14:28:57,11.17,88.78,9.40,,,,
1306,03-26-2025 14:38:57,10.60,91.24,9.25,,,,
1307,03-26-2025 14:48:57,10.43,92.26,9.24,,,,
1308,03-26-2025 14:58:57,10.35,92.87,9.25,,,,
1309,03-26-2025 15:08:57,10.20,93.91,9.27,,,,
1310,03-26-2025 15:18:57,10.24,94.49,9.41,,,,
1311,03-26-2025 15:28:57,10.39,94.98,9.63,,,,
1312,03-26-2025 15:38:57,10.69,95.08,9.95,,,,
1313,03-26-2025 15:48:57,11.34,95.10,10.60,,,,
1314,03-26-2025 15:58:57,12.01,94.85,11.22,,,,
1315,03-26-2025 16:08:57,12.76,94.23,11.87,,,,
1316,03-26-2025 16:18:57,13.88,94.06,12.95,,,,
1317,03-26-2025 16:28:57,14.79,93.06,13.69,,,,
1318,03-26-2025 16:38:57,15.36,90.11,13.76,,,,
1319,03-26-2025 16:48:57,15.21,88.72,13.37,,,,
1320,03-26-2025 16:58:57,14.94,88.40,13.05,,,,
1321,03-26-2025 17:08:57,14.59,87.64,12.58,,,,
1322,03-26-2025 17:18:57,14.24,86.09,11.96,,,,
1323,03-26-2025 17:28:57,13.24,84.93,10.78,,,,
1324,03-26-2025 17:38:57,12.49,85.90,10.21,,,,
1325,03-26-2025 17:48:57,12.29,89.08,10.55,,,,
1326,03-26-2025 17:58:57,12.20,89.34,10.51,,,,
1327,03-26-2025 18:08:57,12.08,87.73,10.13,,,,
1328,03-26-2025 18:18:57,11.47,88.89,9.72,,,,
1329,03-26-2025 18:28:57,11.04,89.95,9.47,,,,
1330,03-26-2025 18:38:57,10.73,90.56,9.26,,,,
1331,03-26-2025 18:48:57,10.46,91.02,9.07,,,,
1332,03-26-2025 18:58:57,10.26,91.22,8.90,,,,
1333,03-26-2025 19:08:57,9.95,91.65,8.66,,,,
1334,03-26-2025 19:18:57,9.78,92.19,8.58,,,,
1335,03-26-2025 19:28:57,9.71,92.66,8.59,,,,
1336,03-26-2025 19:38:57,10.10,93.92,9.18,,,,
1337,03-26-2025 19:48:57,10.39,94.06,9.49,,,,
1338,03-26-2025 19:58:57,10.38,93.79,9.43,,,,
1339,03-26-2025 20:08:57,10.50,93.91,9.57,,,,
1340,03-26-2025 20:18:57,10.68,93.54,9.69,,,,
1341,03-26-2025 20:28:57,10.59,92.58,9.45,,,,
1342,03-26-2025 20:38:57,10.24,91.71,8.96,,,,
1343,03-26-2025 20:48:57,10.01,92.86,8.92,,,,
1344,03-26-2025 20:58:57,9.54,92.68,8.43,,,,
1345,03-26-2025 21:08:57,9.32,93.91,8.40,,,,
1346,03-26-2025 21:18:57,9.41,94.64,8.61,,,,
1347,03-26-2025 21:28:57,9.50,94.91,8.73,,,,
1348,03-26-2025 21:38:57,9.82,94.98,9.07,,,,
1349,03-26-2025 21:48:57,9.70,94.06,8.80,,,,
1350,03-26-2025 21:58:57,9.51,94.29,8.65,,,,
1351,03-26-2025 22:08:57,9.50,94.83,8.72,,,,
1352,03-26-2025 22:18:57,9.34,95.14,8.61,,,,
1353,03-26-2025 22:28:57,9.25,95.52,8.58,,,,
1354,03-26-2025 22:38:57,9.24,95.79,8.61,,,,
1355,03-26-2025 22:48:57,9.38,96.07,8.80,,,,
1356,03-26-2025 22:58:57,9.63,96.28,9.08,,,,
1357,03-26-2025 23:08:57,9.66,96.28,9.11,,,,
1358,03-26-2025 23:18:57,9.83,96.39,9.30,,,,
1359,03-26-2025 23:28:57,10.07,96.47,9.54,,,,
1360,03-26-2025 23:38:57,10.40,96.62,9.90,,,,
1361,03-26-2025 23:48:57,10.78,96.67,10.28,,,,
1362,03-26-2025 23:58:57,10.97,96.62,10.46,,,,
1363,03-27-2025 00:08:57,11.12,96.68,10.62,,,,
1364,03-27-2025 00:18:57,11.12,96.61,10.61,,,,
1365,03-27-2025 00:28:57,11.03,96.57,10.52,,,,
1366,03-27-2025 00:38:57,10.89,96.57,10.38,,,,
1367,03-27-2025 00:48:57,10.82,96.59,10.31,,,,
1368,03-27-2025 00:58:57,10.74,96.57,10.23,,,,
1369,03-27-2025 01:08:57,10.67,96.57,10.16,,,,
1370,03-27-2025 01:18:57,10.66,96.68,10.16,,,,
1371,03-27-2025 01:28:57,10.56,96.60,10.05,,,,
1372,03-27-2025 01:38:57,10.49,96.62,9.98,,,,
1373,03-27-2025 01:48:57,10.42,96.64,9.92,,,,
1374,03-27-2025 01:58:57,10.34,96.67,9.84,,,,
1375,03-27-2025 02:08:57,10.33,96.66,9.83,,,,
1376,03-27-2025 02:18:57,10.28,96.69,9.79,,,,
1377,03-27-2025 02:28:57,10.19,96.66,9.69,,,,
1378,03-27-2025 02:38:57,10.10,96.67,9.61,,,,
1379,03-27-2025 02:48:57,10.10,96.71,9.61,,,,
1380,03-27-2025 02:58:57,10.13,96.73,9.65,,,,
1381,03-27-2025 03:08:57,10.07,96.74,9.58,,,,
1382,03-27-2025 03:18:57,10.09,96.77,9.61,,,,
1383,03-27-2025 03:28:57,10.10,96.79,9.62,,,,
1384,03-27-2025 03:38:57,10.06,96.78,9.58,,,,
1385,03-27-2025 03:48:57,10.07,96.79,9.59,,,,
1386,03-27-2025 03:58:57,10.08,96.78,9.60,,,,
1387,03-27-2025 04:08:57,10.09,96.84,9.62,,,,
1388,03-27-2025 04:18:57,10.14,96.84,9.67,,,,
1389,03-27-2025 04:28:57,10.19,96.81,9.71,,,,
1390,03-27-2025 04:38:57,10.13,96.81,9.66,,,,
1391,03-27-2025 04:48:57,10.07,96.75,9.59,,,,
1392,03-27-2025 04:58:57,9.97,96.68,9.48,,,,
1393,03-27-2025 05:08:57,9.89,96.66,9.39,,,,
1394,03-27-2025 05:18:57,9.82,96.59,9.32,,,,
1395,03-27-2025 05:28:57,9.72,96.53,9.21,,,,
1396,03-27-2025 05:38:57,9.66,96.43,9.13,,,,
1397,03-27-2025 05:48:57,9.56,96.31,9.02,,,,
1398,03-27-2025 05:58:57,9.49,96.22,8.93,,,,
1399,03-27-2025 06:08:57,9.40,96.31,8.86,,,,
1400,03-27-2025 06:18:57,9.34,96.34,8.80,,,,
1401,03-27-2025 06:28:57,9.20,96.41,8.67,,,,
1402,03-27-2025 06:38:57,9.09,96.44,8.57,,,,
1403,03-27-2025 06:48:57,9.03,96.43,8.50,,,,
1404,03-27-2025 06:58:57,8.90,96.45,8.37,,,,
1405,03-27-2025 07:08:57,8.82,96.51,8.31,,,,
1406,03-27-2025 07:18:57,8.74,96.51,8.22,,,,
1407,03-27-2025 07:28:57,8.67,96.60,8.17,,,,
1408,03-27-2025 07:38:57,8.62,96.60,8.12,,,,
1409,03-27-2025 07:48:57,8.52,96.57,8.02,,,,
1410,03-27-2025 07:58:57,8.50,96.66,8.01,,,,
1411,03-27-2025 08:08:57,8.61,96.82,8.14,,,,
1412,03-27-2025 08:18:57,8.78,96.87,8.32,,,,
1413,03-27-2025 08:28:57,8.94,97.00,8.50,,,,
1414,03-27-2025 08:38:57,9.05,97.06,8.62,,,,
1415,03-27-2025 08:48:57,9.16,97.14,8.74,,,,
1416,03-27-2025 08:58:57,9.09,97.01,8.65,,,,
1417,03-27-2025 09:08:57,9.35,97.14,8.93,,,,
1418,03-27-2025 09:18:57,10.14,97.47,9.77,,,,
1419,03-27-2025 09:28:57,10.84,97.58,10.48,,,,
1420,03-27-2025 09:38:57,11.32,97.47,10.95,,,,
1421,03-27-2025 09:48:57,11.20,97.40,10.82,,,,
1422,03-27-2025 09:58:57,11.08,97.33,10.68,,,,
1423,03-27-2025 10:08:57,11.47,97.27,11.07,,,,
1424,03-27-2025 10:18:57,11.87,97.31,11.47,,,,
1425,03-27-2025 10:28:57,12.06,97.33,11.67,,,,
1426,03-27-2025 10:38:57,12.34,97.35,11.95,,,,
1427,03-27-2025 10:48:57,12.88,97.29,12.47,,,,
1428,03-27-2025 10:58:57,12.67,97.23,12.26,,,,
1429,03-27-2025 11:08:57,12.79,97.14,12.36,,,,
1430,03-27-2025 11:18:57,13.30,97.03,12.85,,,,
1431,03-27-2025 11:28:57,13.83,97.01,13.38,,,,
1432,03-27-2025 11:38:57,13.73,96.85,13.25,,,,
1433,03-27-2025 11:48:57,13.12,95.28,12.40,,,,
1434,03-27-2025 11:58:57,13.12,95.00,12.36,,,,
1435,03-27-2025 12:08:57,13.92,95.91,13.29,,,,
1436,03-27-2025 12:18:57,13.61,93.74,12.63,,,,
1437,03-27-2025 12:28:57,13.14,93.06,12.05,,,,
1438,03-27-2025 12:38:57,12.58,92.49,11.41,,,,
1439,03-27-2025 12:48:57,13.15,95.27,12.42,,,,
1440,03-27-2025 12:58:57,13.62,95.25,12.89,,,,
1441,03-27-2025 13:08:57,13.85,93.70,12.87,,,,
1442,03-27-2025 13:18:57,13.66,94.23,12.77,,,,
1443,03-27-2025 13:28:57,13.46,92.43,12.27,,,,
1444,03-27-2025 13:38:57,13.04,91.68,11.73,,,,
1445,03-27-2025 13:48:57,12.79,91.35,11.43,,,,
1446,03-27-2025 13:58:57,12.63,92.34,11.44,,,,
1447,03-27-2025 14:08:57,12.37,90.96,10.95,,,,
1448,03-27-2025 14:18:57,12.29,91.93,11.03,,,,
1449,03-27-2025 14:28:57,12.46,91.37,11.11,,,,
1450,03-27-2025 14:38:57,12.19,91.22,10.82,,,,
1451,03-27-2025 14:48:57,12.60,93.59,11.61,,,,
1452,03-27-2025 14:58:57,12.99,92.18,11.76,,,,
1453,03-27-2025 15:08:57,13.17,91.51,11.83,,,,
1454,03-27-2025 15:18:57,12.74,91.28,11.37,,,,
1455,03-27-2025 15:28:57,12.93,90.77,11.47,,,,
1456,03-27-2025 15:38:57,12.69,90.04,11.11,,,,
1457,03-27-2025 15:48:57,13.10,92.28,11.89,,,,
1458,03-27-2025 15:58:57,12.76,90.55,11.27,,,,
1459,03-27-2025 16:08:57,12.73,92.19,11.51,,,,
1460,03-27-2025 16:18:57,12.78,91.16,11.39,,,,
1461,03-27-2025 16:28:57,12.26,88.99,10.51,,,,
1462,03-27-2025 16:38:57,11.69,91.33,10.33,,,,
1463,03-27-2025 16:48:57,11.24,92.04,10.00,,,,
1464,03-27-2025 16:58:57,11.29,94.22,10.41,,,,
1465,03-27-2025 17:08:57,11.27,94.16,10.38,,,,
1466,03-27-2025 17:18:57,11.45,94.86,10.67,,,,
1467,03-27-2025 17:28:57,11.70,95.51,11.02,,,,
1468,03-27-2025 17:38:57,11.78,95.47,11.10,,,,
1469,03-27-2025 17:48:57,11.48,94.97,10.72,,,,
1470,03-27-2025 17:58:57,11.39,95.23,10.66,,,,
1471,03-27-2025 18:08:57,10.78,94.41,9.93,,,,
1472,03-27-2025 18:18:57,10.33,95.14,9.59,,,,
1473,03-27-2025 18:28:57,10.16,95.57,9.50,,,,
1474,03-27-2025 18:38:57,10.05,95.64,9.39,,,,
1475,03-27-2025 18:48:57,9.81,95.78,9.18,,,,
1476,03-27-2025 18:58:57,9.62,95.99,9.02,,,,
1477,03-27-2025 19:08:57,9.53,96.15,8.96,,,,
1478,03-27-2025 19:18:57,9.54,96.29,8.99,,,,
1479,03-27-2025 19:28:57,9.46,96.29,8.91,,,,
1480,03-27-2025 19:38:57,9.37,96.38,8.83,,,,
1481,03-27-2025 19:48:57,9.34,96.40,8.81,,,,
1482,03-27-2025 19:58:57,9.30,96.50,8.78,,,,
1483,03-27-2025 20:08:57,9.29,96.55,8.77,,,,
1484,03-27-2025 20:18:57,9.25,96.64,8.76,,,,
1485,03-27-2025 20:28:57,9.24,96.68,8.75,,,,
1486,03-27-2025 20:38:57,9.20,96.70,8.71,,,,
1487,03-27-2025 20:48:57,9.14,96.70,8.65,,,,
1488,03-27-2025 20:58:57,9.00,96.62,8.50,,,,
1489,03-27-2025 21:08:57,8.94,96.67,8.45,,,,
1490,03-27-2025 21:18:57,8.93,96.72,8.45,,,,
1491,03-27-2025 21:28:57,8.94,96.77,8.46,,,,
1492,03-27-2025 21:38:57,8.98,96.82,8.52,,,,
1493,03-27-2025 21:48:57,8.95,96.84,8.49,,,,
1494,03-27-2025 21:58:57,8.94,96.80,8.47,,,,
1495,03-27-2025 22:08:57,8.90,96.82,8.43,,,,
1496,03-27-2025 22:18:57,8.87,96.88,8.41,,,,
1497,03-27-2025 22:28:57,8.90,96.86,8.44,,,,
1498,03-27-2025 22:38:57,8.90,96.90,8.44,,,,
1499,03-27-2025 22:48:57,8.89,96.93,8.44,,,,
1500,03-27-2025 22:58:57,8.88,96.91,8.42,,,,
1501,03-27-2025 23:08:57,8.87,96.88,8.41,,,,
1502,03-27-2025 23:18:57,8.80,96.94,8.35,,,,
1503,03-27-2025 23:28:57,8.82,96.96,8.38,,,,
1504,03-27-2025 23:38:57,8.80,96.98,8.36,,,,
1505,03-27-2025 23:48:57,8.77,96.98,8.33,,,,
1506,03-27-2025 23:58:57,8.76,96.99,8.32,,,,
1507,03-28-2025 00:08:57,8.76,96.98,8.32,,,,
1508,03-28-2025 00:18:57,8.76,97.01,8.32,,,,
1509,03-28-2025 00:28:57,8.77,97.05,8.34,,,,
1510,03-28-2025 00:38:57,8.79,97.05,8.36,,,,
1511,03-28-2025 00:48:57,8.76,97.07,8.33,,,,
1512,03-28-2025 00:58:57,8.77,97.05,8.34,,,,
1513,03-28-2025 01:08:57,8.76,97.04,8.33,,,,
1514,03-28-2025 01:18:57,8.72,97.02,8.28,,,,
1515,03-28-2025 01:28:57,8.65,97.06,8.22,,,,
1516,03-28-2025 01:38:57,8.63,97.06,8.20,,,,
1517,03-28-2025 01:48:57,8.60,97.05,8.17,,,,
1518,03-28-2025 01:58:57,8.53,97.05,8.10,,,,
1519,03-28-2025 02:08:57,8.50,97.03,8.07,,,,
1520,03-28-2025 02:18:57,8.38,96.99,7.94,,,,
1521,03-28-2025 02:28:57,8.37,97.05,7.94,,,,
1522,03-28-2025 02:38:57,8.36,97.07,7.93,,,,
1523,03-28-2025 02:48:57,8.42,97.08,7.99,,,,
1524,03-28-2025 02:58:57,8.44,97.10,8.01,,,,
1525,03-28-2025 03:08:57,8.45,97.10,8.02,,,,
1526,03-28-2025 03:18:57,8.45,97.13,8.03,,,,
1527,03-28-2025 03:28:57,8.46,97.11,8.04,,,,
1528,03-28-2025 03:38:57,8.47,97.14,8.05,,,,
1529,03-28-2025 03:48:57,8.44,97.14,8.02,,,,
1530,03-28-2025 03:58:57,8.44,97.16,8.02,,,,
1531,03-28-2025 04:08:57,8.37,97.13,7.95,,,,
1532,03-28-2025 04:18:57,8.35,97.16,7.94,,,,
1533,03-28-2025 04:28:57,8.29,97.12,7.87,,,,
1534,03-28-2025 04:38:57,8.30,97.14,7.88,,,,
1535,03-28-2025 04:48:57,8.29,97.14,7.87,,,,
1536,03-28-2025 04:58:57,8.27,97.14,7.85,,,,
1537,03-28-2025 05:08:57,8.24,97.12,7.82,,,,
1538,03-28-2025 05:18:57,8.24,97.18,7.83,,,,
1539,03-28-2025 05:28:57,8.21,97.18,7.80,,,,
1540,03-28-2025 05:38:57,8.19,97.17,7.78,,,,
1541,03-28-2025 05:48:57,8.12,97.15,7.70,,,,
1542,03-28-2025 05:58:57,8.07,97.12,7.65,,,,
1543,03-28-2025 06:08:57,8.00,97.12,7.58,,,,
1544,03-28-2025 06:18:57,7.97,97.11,7.54,,,,
1545,03-28-2025 06:28:57,7.94,97.10,7.52,,,,
1546,03-28-2025 06:38:57,7.92,97.15,7.51,,,,
1547,03-28-2025 06:48:57,7.90,97.11,7.48,,,,
1548,03-28-2025 06:58:57,7.93,97.20,7.52,,,,
1549,03-28-2025 07:08:57,7.92,97.20,7.51,,,,
1550,03-28-2025 07:18:57,7.97,97.19,7.55,,,,
1551,03-28-2025 07:28:57,8.00,97.21,7.59,,,,
1552,03-28-2025 07:38:57,8.09,97.25,7.69,,,,
1553,03-28-2025 07:48:57,8.19,97.29,7.80,,,,
1554,03-28-2025 07:58:57,8.23,97.30,7.84,,,,
1555,03-28-2025 08:08:57,8.29,97.34,7.90,,,,
1556,03-28-2025 08:18:57,8.38,97.36,8.00,,,,
1557,03-28-2025 08:28:57,8.51,97.41,8.14,,,,
1558,03-28-2025 08:38:57,8.59,97.43,8.21,,,,
1559,03-28-2025 08:48:57,8.67,97.41,8.29,,,,
1560,03-28-2025 08:58:57,8.74,97.41,8.36,,,,
1561,03-28-2025 09:08:57,8.80,97.42,8.43,,,,
1562,03-28-2025 09:18:57,8.92,97.41,8.54,,,,
1563,03-28-2025 09:28:57,8.90,97.41,8.52,,,,
1564,03-28-2025 09:38:57,8.88,97.36,8.49,,,,
1565,03-28-2025 09:48:57,8.98,97.36,8.60,,,,
1566,03-28-2025 09:58:57,8.91,97.37,8.53,,,,
1567,03-28-2025 10:08:57,8.94,97.40,8.56,,,,
1568,03-28-2025 10:18:57,8.97,97.41,8.59,,,,
1569,03-28-2025 10:28:57,8.88,97.36,8.49,,,,
1570,03-28-2025 10:38:57,8.85,97.30,8.45,,,,
1571,03-28-2025 10:48:57,8.83,97.31,8.44,,,,
1572,03-28-2025 10:58:57,9.18,97.39,8.80,,,,
1573,03-28-2025 11:08:57,9.29,97.43,8.91,,,,
1574,03-28-2025 11:18:57,9.42,97.47,9.05,,,,
1575,03-28-2025 11:28:57,9.34,97.46,8.97,,,,
1576,03-28-2025 11:38:57,9.24,97.39,8.86,,,,
1577,03-28-2025 11:48:57,9.03,97.30,8.63,,,,
1578,03-28-2025 11:58:57,9.07,97.26,8.67,,,,
1579,03-28-2025 12:08:57,8.92,97.22,8.51,,,,
1580,03-28-2025 12:18:57,8.94,97.18,8.53,,,,
1581,03-28-2025 12:28:57,9.20,97.27,8.80,,,,
1582,03-28-2025 12:38:57,9.03,97.29,8.63,,,,
1583,03-28-2025 12:48:57,9.21,97.31,8.81,,,,
1584,03-28-2025 12:58:57,9.53,97.38,9.15,,,,
1585,03-28-2025 13:08:57,9.67,97.47,9.30,,,,
1586,03-28-2025 13:18:57,9.77,97.43,9.39,,,,
1587,03-28-2025 13:28:57,9.65,97.41,9.27,,,,
1588,03-28-2025 13:38:57,9.64,97.39,9.26,,,,
1589,03-28-2025 13:48:57,9.65,97.29,9.25,,,,
1590,03-28-2025 13:58:57,9.99,97.38,9.61,,,,
1591,03-28-2025 14:08:57,9.89,97.38,9.50,,,,
1592,03-28-2025 14:18:57,9.78,97.33,9.39,,,,
1593,03-28-2025 14:28:57,9.74,97.23,9.33,,,,
1594,03-28-2025 14:38:57,9.66,97.20,9.25,,,,
1595,03-28-2025 14:48:57,9.72,97.22,9.31,,,,
1596,03-28-2025 14:58:57,9.80,97.24,9.39,,,,
1597,03-28-2025 15:08:57,9.93,97.35,9.54,,,,
1598,03-28-2025 15:18:57,10.01,97.36,9.63,,,,
1599,03-28-2025 15:28:57,9.78,97.27,9.38,,,,
1600,03-28-2025 15:38:57,9.76,97.18,9.34,,,,
1601,03-28-2025 15:48:57,9.77,97.25,9.36,,,,
1602,03-28-2025 15:58:57,9.55,97.19,9.14,,,,
1603,03-28-2025 16:08:57,9.29,97.01,8.84,,,,
1604,03-28-2025 16:18:57,9.26,97.03,8.83,,,,
1605,03-28-2025 16:28:57,9.32,97.15,8.90,,,,
1606,03-28-2025 16:38:57,9.42,97.23,9.02,,,,
1607,03-28-2025 16:48:57,9.54,97.32,9.15,,,,
1608,03-28-2025 16:58:57,9.74,97.41,9.36,,,,
1609,03-28-2025 17:08:57,9.76,97.46,9.38,,,,
1610,03-28-2025 17:18:57,9.78,97.44,9.40,,,,
1611,03-28-2025 17:28:57,9.72,97.44,9.35,,,,
1612,03-28-2025 17:38:57,9.67,97.42,9.29,,,,
1613,03-28-2025 17:48:57,9.59,97.39,9.20,,,,
1614,03-28-2025 17:58:57,9.69,97.38,9.31,,,,
1615,03-28-2025 18:08:57,9.70,97.39,9.32,,,,
1616,03-28-2025 18:18:57,9.72,97.42,9.35,,,,
1617,03-28-2025 18:28:57,9.65,97.42,9.27,,,,
1618,03-28-2025 18:38:57,9.63,97.38,9.24,,,,
1619,03-28-2025 18:48:57,9.55,97.40,9.17,,,,
1620,03-28-2025 18:58:57,9.48,97.41,9.10,,,,
1621,03-28-2025 19:08:57,9.27,97.32,8.88,,,,
1622,03-28-2025 19:18:57,9.11,97.25,8.71,,,,
1623,03-28-2025 19:28:57,8.90,97.19,8.49,,,,
1624,03-28-2025 19:38:57,8.80,97.15,8.38,,,,
1625,03-28-2025 19:48:57,8.58,97.15,8.16,,,,
1626,03-28-2025 19:58:57,8.36,97.06,7.93,,,,
1627,03-28-2025 20:08:57,8.19,97.01,7.75,,,,
1628,03-28-2025 20:18:57,7.93,97.01,7.50,,,,
1629,03-28-2025 20:28:57,7.85,97.00,7.41,,,,
1630,03-28-2025 20:38:57,7.93,97.13,7.51,,,,
1631,03-28-2025 20:48:57,8.00,97.20,7.59,,,,
1632,03-28-2025 20:58:57,8.02,97.30,7.63,,,,
1633,03-28-2025 21:08:57,8.11,97.35,7.72,,,,
1634,03-28-2025 21:18:57,8.12,97.32,7.72,,,,
1635,03-28-2025 21:28:57,8.14,97.38,7.76,,,,
1636,03-28-2025 21:38:57,8.14,97.41,7.76,,,,
1637,03-28-2025 21:48:57,8.11,97.40,7.73,,,,
1638,03-28-2025 21:58:57,8.12,97.39,7.74,,,,
1639,03-28-2025 22:08:57,8.15,97.43,7.77,,,,
1640,03-28-2025 22:18:57,8.14,97.43,7.76,,,,
1641,03-28-2025 22:28:57,8.11,97.42,7.73,,,,
1642,03-28-2025 22:38:57,8.04,97.39,7.66,,,,
1643,03-28-2025 22:48:57,7.97,97.36,7.58,,,,
1644,03-28-2025 22:58:57,7.82,97.31,7.42,,,,
1645,03-28-2025 23:08:57,7.72,97.21,7.31,,,,
1646,03-28-2025 23:18:57,7.71,97.20,7.30,,,,
1647,03-28-2025 23:28:57,7.73,97.30,7.34,,,,
1648,03-28-2025 23:38:57,7.72,97.34,7.33,,,,
1649,03-28-2025 23:48:57,7.73,97.31,7.34,,,,
1650,03-28-2025 23:58:57,7.74,97.32,7.35,,,,
1651,03-29-2025 00:08:57,7.65,97.34,7.27,,,,
1652,03-29-2025 00:18:57,7.60,97.34,7.21,,,,
1653,03-29-2025 00:28:57,7.55,97.33,7.16,,,,
1654,03-29-2025 00:38:57,7.54,97.33,7.15,,,,
1655,03-29-2025 00:48:57,7.52,97.35,7.13,,,,
1656,03-29-2025 00:58:57,7.48,97.37,7.10,,,,
1657,03-29-2025 01:08:57,7.40,97.34,7.01,,,,
1658,03-29-2025 01:18:57,7.34,97.31,6.95,,,,
1659,03-29-2025 01:28:57,7.26,97.30,6.86,,,,
1660,03-29-2025 01:38:57,7.20,97.24,6.80,,,,
1661,03-29-2025 01:48:57,7.24,97.23,6.83,,,,
1662,03-29-2025 01:58:57,7.17,97.26,6.77,,,,
1663,03-29-2025 02:08:57,7.14,97.23,6.74,,,,
1664,03-29-2025 02:18:57,7.19,97.31,6.80,,,,
1665,03-29-2025 02:28:57,7.20,97.34,6.82,,,,
1666,03-29-2025 02:38:57,7.15,97.31,6.76,,,,
1667,03-29-2025 02:48:57,7.20,97.31,6.81,,,,
1668,03-29-2025 02:58:57,7.22,97.32,6.83,,,,
1669,03-29-2025 03:08:57,7.13,97.33,6.74,,,,
1670,03-29-2025 03:18:57,7.01,97.25,6.61,,,,
1671,03-29-2025 03:28:57,7.08,97.28,6.68,,,,
1672,03-29-2025 03:38:57,7.15,97.32,6.76,,,,
1673,03-29-2025 03:48:57,7.13,97.35,6.74,,,,
1674,03-29-2025 03:58:57,7.09,97.34,6.70,,,,
1675,03-29-2025 04:08:57,7.12,97.37,6.74,,,,
