#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
2591,03-28-2025 15:56:54,10.32,83.07,7.58,,,,
2592,03-28-2025 16:06:54,10.14,83.16,7.42,,,,
2593,03-28-2025 16:16:54,10.07,84.50,7.59,,,,
2594,03-28-2025 16:26:54,10.09,85.35,7.76,,,,
2595,03-28-2025 16:36:54,10.17,85.10,7.79,,,,
2596,03-28-2025 16:46:54,10.16,87.29,8.16,,,,
2597,03-28-2025 16:56:54,10.38,86.59,8.25,,,,
2598,03-28-2025 17:06:54,10.50,85.48,8.18,,,,
2599,03-28-2025 17:16:54,10.51,84.27,7.98,,,,
2600,03-28-2025 17:26:54,10.53,84.42,8.03,,,,
2601,03-28-2025 17:36:54,10.48,83.94,7.90,,,,
2602,03-28-2025 17:46:54,10.44,84.27,7.91,,,,
2603,03-28-2025 17:56:54,10.59,84.43,8.08,,,,
2604,03-28-2025 18:06:54,10.69,83.35,7.99,,,,
2605,03-28-2025 18:16:54,10.69,83.56,8.03,,,,
2606,03-28-2025 18:26:54,10.62,83.47,7.94,,,,
2607,03-28-2025 18:36:54,10.51,85.75,8.23,,,,
2608,03-28-2025 18:46:54,10.25,87.23,8.23,,,,
2609,03-28-2025 18:56:54,10.08,87.67,8.14,,,,
2610,03-28-2025 19:06:54,9.90,87.11,7.86,,,,
2611,03-28-2025 19:16:54,9.70,88.06,7.83,,,,
2612,03-28-2025 19:26:54,9.48,88.03,7.61,,,,
2613,03-28-2025 19:36:54,9.45,87.57,7.50,,,,
2614,03-28-2025 19:46:54,9.39,86.20,7.21,,,,
2615,03-28-2025 19:56:54,9.29,85.22,6.94,,,,
2616,03-28-2025 20:06:54,9.23,84.67,6.79,,,,
2617,03-28-2025 20:16:54,9.11,84.28,6.61,,,,
2618,03-28-2025 20:26:54,9.01,84.77,6.60,,,,
2619,03-28-2025 20:36:54,9.08,84.60,6.63,,,,
2620,03-28-2025 20:46:54,9.13,85.49,6.84,,,,
2621,03-28-2025 20:56:54,9.15,84.53,6.69,,,,
2622,03-28-2025 21:06:54,9.19,84.26,6.68,,,,
2623,03-28-2025 21:16:54,9.23,84.32,6.73,,,,
2624,03-28-2025 21:26:54,9.29,83.72,6.68,,,,
2625,03-28-2025 21:36:54,9.32,83.65,6.70,,,,
2626,03-28-2025 21:46:54,9.33,83.46,6.68,,,,
2627,03-28-2025 21:56:54,9.30,84.16,6.77,,,,
2628,03-28-2025 22:06:54,9.23,85.28,6.89,,,,
2629,03-28-2025 22:16:54,9.07,87.41,7.10,,,,
2630,03-28-2025 22:26:54,8.90,88.68,7.14,,,,
2631,03-28-2025 22:36:54,8.74,89.17,7.07,,,,
2632,03-28-2025 22:46:54,8.64,89.57,7.03,,,,
2633,03-28-2025 22:56:54,8.48,90.55,7.04,,,,
2634,03-28-2025 23:06:54,8.34,90.94,6.96,,,,
2635,03-28-2025 23:16:54,8.30,91.49,7.01,,,,
2636,03-28-2025 23:26:54,8.28,91.87,7.04,,,,
2637,03-28-2025 23:36:54,8.27,92.02,7.06,,,,
2638,03-28-2025 23:46:54,8.25,91.94,7.02,,,,
2639,03-28-2025 23:56:54,8.22,91.51,6.93,,,,
2640,03-29-2025 00:06:54,8.19,90.72,6.77,,,,
2641,03-29-2025 00:16:54,8.15,90.63,6.72,,,,
2642,03-29-2025 00:26:54,8.14,90.37,6.67,,,,
2643,03-29-2025 00:36:54,8.13,89.89,6.58,,,,
2644,03-29-2025 00:46:54,8.11,90.02,6.58,,,,
2645,03-29-2025 00:56:54,8.09,90.13,6.58,,,,
2646,03-29-2025 01:06:54,8.01,90.36,6.54,,,,
2647,03-29-2025 01:16:54,7.93,90.47,6.47,,,,
2648,03-29-2025 01:26:54,7.89,90.49,6.44,,,,
2649,03-29-2025 01:36:54,7.80,90.61,6.37,,,,
2650,03-29-2025 01:46:54,7.79,90.63,6.37,,,,
2651,03-29-2025 01:56:54,7.76,90.26,6.28,,,,
2652,03-29-2025 02:06:54,7.74,90.16,6.24,,,,
2653,03-29-2025 02:16:54,7.76,90.19,6.26,,,,
2654,03-29-2025 02:26:54,7.74,90.28,6.26,,,,
2655,03-29-2025 02:36:54,7.70,90.26,6.21,,,,
2656,03-29-2025 02:46:54,7.60,91.45,6.31,,,,
2657,03-29-2025 02:56:54,7.54,92.02,6.33,,,,
2658,03-29-2025 03:06:54,7.51,90.96,6.13,,,,
2659,03-29-2025 03:16:54,7.49,90.45,6.04,,,,
2660,03-29-2025 03:26:54,7.54,90.60,6.11,,,,
2661,03-29-2025 03:36:54,7.57,90.49,6.12,,,,
2662,03-29-2025 03:46:54,7.60,89.52,6.00,,,,
2663,03-29-2025 03:56:54,7.61,88.89,5.90,,,,
2664,03-29-2025 04:06:54,7.65,88.88,5.94,,,,
2665,03-29-2025 04:16:54,7.66,88.20,5.84,,,,
2666,03-29-2025 04:26:54,7.67,87.66,5.76,,,,
2667,03-29-2025 04:36:54,7.58,87.54,5.65,,,,
2668,03-29-2025 04:46:54,7.55,87.30,5.59,,,,
2669,03-29-2025 04:56:54,7.59,86.90,5.55,,,,
2670,03-29-2025 05:06:54,7.59,86.43,5.47,,,,
2671,03-29-2025 05:16:54,7.59,85.99,5.40,,,,
2672,03-29-2025 05:26:54,7.54,85.56,5.28,,,,
2673,03-29-2025 05:36:54,7.50,85.42,5.22,,,,
2674,03-29-2025 05:46:54,7.49,85.00,5.14,,,,
2675,03-29-2025 05:56:54,7.51,84.72,5.11,,,,
2676,03-29-2025 06:06:54,7.49,84.43,5.04,,,,
2677,03-29-2025 06:16:54,7.53,83.67,4.95,,,,
2678,03-29-2025 06:26:54,7.57,83.56,4.97,,,,
2679,03-29-2025 06:36:54,7.60,83.14,4.93,,,,
2680,03-29-2025 06:46:54,7.61,82.62,4.85,,,,
2681,03-29-2025 06:56:54,7.64,82.19,4.80,,,,
2682,03-29-2025 07:06:54,7.66,81.84,4.77,,,,
2683,03-29-2025 07:16:54,7.64,82.22,4.81,,,,
2684,03-29-2025 07:26:54,7.63,83.91,5.09,,,,
2685,03-29-2025 07:36:54,7.56,83.87,5.02,,,,
2686,03-29-2025 07:46:54,7.53,84.38,5.07,,,,
2687,03-29-2025 07:56:54,7.55,85.30,5.24,,,,
2688,03-29-2025 08:06:54,7.59,85.87,5.39,,,,
2689,03-29-2025 08:16:54,7.57,84.79,5.18,,,,
2690,03-29-2025 08:26:54,7.52,84.95,5.16,,,,
2691,03-29-2025 08:36:54,7.48,84.61,5.06,,,,
2692,03-29-2025 08:46:54,7.50,85.44,5.22,,,,
2693,03-29-2025 08:56:54,7.55,85.31,5.25,,,,
2694,03-29-2025 09:06:54,7.69,85.39,5.40,,,,
2695,03-29-2025 09:16:54,7.89,85.14,5.55,,,,
2696,03-29-2025 09:26:54,8.02,84.90,5.65,,,,
2697,03-29-2025 09:36:54,8.15,84.61,5.72,,,,
2698,03-29-2025 09:46:54,8.29,85.45,6.00,,,,
2699,03-29-2025 09:56:54,8.55,84.42,6.08,,,,
2700,03-29-2025 10:06:54,8.60,84.34,6.12,,,,
2701,03-29-2025 10:16:54,8.51,84.86,6.12,,,,
2702,03-29-2025 10:26:54,8.50,85.78,6.26,,,,
2703,03-29-2025 10:36:54,8.37,86.28,6.22,,,,
2704,03-29-2025 10:46:54,8.34,85.41,6.05,,,,
2705,03-29-2025 10:56:54,8.27,85.84,6.05,,,,
2706,03-29-2025 11:06:54,8.26,85.71,6.01,,,,
2707,03-29-2025 11:16:54,8.37,85.35,6.06,,,,
2708,03-29-2025 11:26:54,8.70,85.75,6.45,,,,
2709,03-29-2025 11:36:54,9.26,84.28,6.75,,,,
2710,03-29-2025 11:46:54,9.59,84.30,7.08,,,,
2711,03-29-2025 11:56:54,10.11,82.84,7.33,,,,
2712,03-29-2025 12:06:54,10.19,82.15,7.29,,,,
2713,03-29-2025 12:16:54,10.53,82.54,7.69,,,,
2714,03-29-2025 12:26:54,11.05,80.09,7.76,,,,
2715,03-29-2025 12:36:54,11.11,78.29,7.48,,,,
2716,03-29-2025 12:46:54,10.74,78.17,7.10,,,,
2717,03-29-2025 12:56:54,10.89,80.68,7.71,,,,
2718,03-29-2025 13:06:54,11.25,78.33,7.63,,,,
2719,03-29-2025 13:16:54,11.97,75.16,7.72,,,,
2720,03-29-2025 13:26:54,12.39,73.70,7.84,,,,
2721,03-29-2025 13:36:54,12.79,72.63,8.01,,,,
2722,03-29-2025 13:46:54,12.48,73.82,7.95,,,,
2723,03-29-2025 13:56:54,11.73,75.32,7.52,,,,
2724,03-29-2025 14:06:54,11.62,76.77,7.70,,,,
2725,03-29-2025 14:16:54,11.61,76.20,7.57,,,,
2726,03-29-2025 14:26:54,11.58,75.44,7.40,,,,
2727,03-29-2025 14:36:54,11.34,77.11,7.49,,,,
2728,03-29-2025 14:46:54,11.40,74.82,7.10,,,,
2729,03-29-2025 14:56:54,11.41,75.09,7.17,,,,
2730,03-29-2025 15:06:54,12.33,74.21,7.88,,,,
2731,03-29-2025 15:16:54,12.62,72.64,7.84,,,,
2732,03-29-2025 15:26:54,13.31,66.58,7.24,,,,
2733,03-29-2025 15:36:54,14.23,65.99,7.98,,,,
2734,03-29-2025 15:46:54,14.97,63.24,8.05,,,,
2735,03-29-2025 15:56:54,14.76,64.72,8.20,,,,
2736,03-29-2025 16:06:54,13.86,64.13,7.21,,,,
2737,03-29-2025 16:16:54,12.76,65.86,6.55,,,,
2738,03-29-2025 16:26:54,12.77,66.11,6.61,,,,
2739,03-29-2025 16:36:54,12.54,66.27,6.43,,,,
2740,03-29-2025 16:46:54,12.49,71.08,7.41,,,,
2741,03-29-2025 16:56:54,12.91,70.14,7.62,,,,
2742,03-29-2025 17:06:54,13.17,68.14,7.44,,,,
2743,03-29-2025 17:16:54,12.72,70.53,7.51,,,,
2744,03-29-2025 17:26:54,12.74,69.81,7.38,,,,
2745,03-29-2025 17:36:54,12.26,69.49,6.86,,,,
2746,03-29-2025 17:46:54,11.62,70.25,6.40,,,,
2747,03-29-2025 17:56:54,11.33,73.39,6.76,,,,
2748,03-29-2025 18:06:54,11.32,73.34,6.74,,,,
2749,03-29-2025 18:16:54,11.30,74.60,6.97,,,,
2750,03-29-2025 18:26:54,10.66,77.49,6.89,,,,
2751,03-29-2025 18:36:54,10.38,78.22,6.76,,,,
2752,03-29-2025 18:46:54,10.10,79.28,6.69,,,,
2753,03-29-2025 18:56:54,9.46,81.09,6.39,,,,
2754,03-29-2025 19:06:54,9.02,82.91,6.28,,,,
2755,03-29-2025 19:16:54,8.70,84.14,6.18,,,,
2756,03-29-2025 19:26:54,8.39,84.45,5.93,,,,
2757,03-29-2025 19:36:54,7.99,85.39,5.70,,,,
2758,03-29-2025 19:46:54,7.60,86.86,5.56,,,,
2759,03-29-2025 19:56:54,7.27,87.56,5.35,,,,
2760,03-29-2025 20:06:54,6.99,88.66,5.25,,,,
2761,03-29-2025 20:16:54,6.75,89.53,5.15,,,,
2762,03-29-2025 20:26:54,6.59,90.24,5.11,,,,
2763,03-29-2025 20:36:54,6.48,90.98,5.12,,,,
2764,03-29-2025 20:46:54,6.49,91.62,5.23,,,,
2765,03-29-2025 20:56:54,6.41,91.57,5.14,,,,
2766,03-29-2025 21:06:54,6.34,91.61,5.08,,,,
2767,03-29-2025 21:16:54,6.28,91.89,5.06,,,,
2768,03-29-2025 21:26:54,6.23,92.00,5.03,,,,
2769,03-29-2025 21:36:54,6.20,92.19,5.03,,,,
2770,03-29-2025 21:46:54,6.16,92.27,5.01,,,,
2771,03-29-2025 21:56:54,6.12,92.40,4.98,,,,
2772,03-29-2025 22:06:54,6.04,92.33,4.89,,,,
2773,03-29-2025 22:16:54,5.98,92.61,4.88,,,,
2774,03-29-2025 22:26:54,5.98,92.79,4.91,,,,
2775,03-29-2025 22:36:54,5.92,92.57,4.81,,,,
2776,03-29-2025 22:46:54,5.91,92.20,4.75,,,,
2777,03-29-2025 22:56:54,5.85,92.34,4.71,,,,
2778,03-29-2025 23:06:54,5.76,92.38,4.63,,,,
2779,03-29-2025 23:16:54,5.65,92.67,4.56,,,,
2780,03-29-2025 23:26:54,5.59,92.56,4.49,,,,
2781,03-29-2025 23:36:54,5.52,92.84,4.46,,,,
2782,03-29-2025 23:46:54,5.48,92.89,4.42,,,,
2783,03-29-2025 23:56:54,5.40,93.13,4.38,,,,
2784,03-30-2025 00:06:54,5.34,93.18,4.33,,,,
2785,03-30-2025 00:16:54,5.29,93.59,4.34,,,,
2786,03-30-2025 00:26:54,5.51,93.10,4.49,,,,
2787,03-30-2025 00:36:54,5.37,92.44,4.25,,,,
2788,03-30-2025 00:46:54,5.19,92.41,4.06,,,,
2789,03-30-2025 00:56:54,5.14,92.88,4.09,,,,
2790,03-30-2025 01:06:54,5.16,92.41,4.03,,,,
2791,03-30-2025 01:16:54,5.08,92.57,3.98,,,,
2792,03-30-2025 01:26:54,5.03,92.67,3.95,,,,
2793,03-30-2025 01:36:54,4.91,92.26,3.77,,,,
2794,03-30-2025 01:46:54,4.74,91.88,3.54,,,,
2795,03-30-2025 01:56:54,4.61,92.41,3.49,,,,
2796,03-30-2025 02:06:54,4.43,92.33,3.30,,,,
2797,03-30-2025 02:16:54,4.31,93.54,3.36,,,,
2798,03-30-2025 02:26:54,4.27,94.10,3.41,,,,
2799,03-30-2025 02:36:54,4.19,93.80,3.29,,,,
2800,03-30-2025 02:46:54,4.06,93.94,3.18,,,,
2801,03-30-2025 02:56:54,4.01,94.45,3.20,,,,
2802,03-30-2025 03:06:54,3.94,94.57,3.15,,,,
2803,03-30-2025 03:16:54,3.87,94.56,3.08,,,,
2804,03-30-2025 03:26:54,3.76,94.23,2.92,,,,
2805,03-30-2025 03:36:54,3.66,94.41,2.85,,,,
2806,03-30-2025 03:46:54,3.54,94.28,2.71,,,,
2807,03-30-2025 03:56:54,3.40,94.22,2.56,,,,
2808,03-30-2025 04:06:54,3.36,95.15,2.66,,,,
2809,03-30-2025 04:16:54,3.44,95.75,2.83,,,,
2810,03-30-2025 04:26:54,3.54,96.20,2.99,,,,
2811,03-30-2025 04:36:54,3.54,95.85,2.95,,,,
2812,03-30-2025 04:46:54,3.57,96.01,2.99,,,,
2813,03-30-2025 04:56:54,3.61,96.40,3.09,,,,
2814,03-30-2025 05:06:54,4.05,97.16,3.64,,,,
2815,03-30-2025 05:16:54,4.43,96.76,3.96,,,,
2816,03-30-2025 05:26:54,4.59,95.92,4.00,,,,
2817,03-30-2025 05:36:54,4.66,95.51,4.01,,,,
2818,03-30-2025 05:46:54,4.62,94.56,3.82,,,,
2819,03-30-2025 05:56:54,4.52,94.52,3.72,,,,
2820,03-30-2025 06:06:54,4.39,94.45,3.58,,,,
2821,03-30-2025 06:16:54,4.19,93.97,3.30,,,,
2822,03-30-2025 06:26:54,4.07,94.26,3.23,,,,
2823,03-30-2025 06:36:54,3.81,93.86,2.91,,,,
2824,03-30-2025 06:46:54,3.60,94.36,2.78,,,,
2825,03-30-2025 06:56:54,3.54,95.21,2.84,,,,
2826,03-30-2025 07:06:54,3.65,95.84,3.05,,,,
2827,03-30-2025 07:16:54,3.90,95.87,3.31,,,,
2828,03-30-2025 07:26:54,4.11,95.98,3.53,,,,
2829,03-30-2025 07:36:54,4.42,95.78,3.81,,,,
2830,03-30-2025 07:46:54,4.74,95.33,4.06,,,,
2831,03-30-2025 07:56:54,5.08,94.80,4.31,,,,
2832,03-30-2025 08:06:54,5.43,94.31,4.59,,,,
2833,03-30-2025 08:16:54,5.79,93.95,4.90,,,,
2834,03-30-2025 08:26:54,6.19,93.35,5.20,,,,
2835,03-30-2025 08:36:54,6.73,91.75,5.49,,,,
2836,03-30-2025 08:46:54,7.46,88.44,5.68,,,,
2837,03-30-2025 08:56:54,8.06,86.86,6.01,,,,
2838,03-30-2025 09:06:54,8.60,83.22,5.93,,,,
2839,03-30-2025 09:16:54,9.23,81.24,6.19,,,,
2840,03-30-2025 09:26:54,9.94,79.56,6.58,,,,
2841,03-30-2025 09:36:54,10.47,77.78,6.77,,,,
2842,03-30-2025 09:46:54,10.07,76.91,6.21,,,,
2843,03-30-2025 09:56:54,9.83,78.85,6.34,,,,
2844,03-30-2025 10:06:54,9.78,79.25,6.37,,,,
2845,03-30-2025 10:16:54,10.62,77.82,6.92,,,,
2846,03-30-2025 10:26:54,11.40,76.57,7.44,,,,
2847,03-30-2025 10:36:54,11.62,74.83,7.32,,,,
2848,03-30-2025 10:46:54,12.03,74.55,7.66,,,,
2849,03-30-2025 10:56:54,12.12,71.66,7.17,,,,
2850,03-30-2025 11:06:54,12.25,72.80,7.52,,,,
2851,03-30-2025 11:16:54,12.49,72.50,7.70,,,,
2852,03-30-2025 11:26:54,12.58,71.34,7.54,,,,
2853,03-30-2025 11:36:54,12.44,71.02,7.34,,,,
2854,03-30-2025 11:46:54,12.39,72.00,7.50,,,,
2855,03-30-2025 11:56:54,12.73,73.14,8.05,,,,
2856,03-30-2025 12:06:54,13.26,71.28,8.18,,,,
2857,03-30-2025 12:16:54,13.26,66.91,7.26,,,,
2858,03-30-2025 12:26:54,12.83,69.68,7.44,,,,
2859,03-30-2025 12:36:54,12.49,72.66,7.73,,,,
2860,03-30-2025 12:46:54,12.36,72.52,7.57,,,,
2861,03-30-2025 12:56:54,12.04,73.98,7.56,,,,
2862,03-30-2025 13:06:54,12.43,73.99,7.93,,,,
2863,03-30-2025 13:16:54,13.00,70.42,7.76,,,,
2864,03-30-2025 13:26:54,12.77,70.92,7.64,,,,
2865,03-30-2025 13:36:54,12.59,73.29,7.95,,,,
2866,03-30-2025 13:46:54,12.38,74.11,7.91,,,,
2867,03-30-2025 13:56:54,12.68,72.45,7.87,,,,
2868,03-30-2025 14:06:54,12.51,73.95,8.00,,,,
2869,03-30-2025 14:16:54,12.55,72.47,7.74,,,,
2870,03-30-2025 14:26:54,12.30,74.64,7.94,,,,
2871,03-30-2025 14:36:54,12.37,74.92,8.06,,,,
2872,03-30-2025 14:46:54,12.05,73.72,7.51,,,,
2873,03-30-2025 14:56:54,11.65,75.48,7.47,,,,
2874,03-30-2025 15:06:54,11.86,76.03,7.79,,,,
2875,03-30-2025 15:16:54,12.23,74.87,7.92,,,,
2876,03-30-2025 15:26:54,12.63,75.20,8.37,,,,
2877,03-30-2025 15:36:54,12.68,73.94,8.17,,,,
2878,03-30-2025 15:46:54,12.82,73.73,8.26,,,,
2879,03-30-2025 15:56:54,12.68,72.79,7.94,,,,
2880,03-30-2025 16:06:54,12.20,74.08,7.73,,,,
2881,03-30-2025 16:16:54,12.30,74.46,7.90,,,,
2882,03-30-2025 16:26:54,12.10,73.52,7.52,,,,
2883,03-30-2025 16:36:54,11.79,73.91,7.31,,,,
2884,03-30-2025 16:46:54,11.41,75.86,7.31,,,,
2885,03-30-2025 16:56:54,11.25,76.31,7.25,,,,
2886,03-30-2025 17:06:54,11.33,77.75,7.59,,,,
2887,03-30-2025 17:16:54,11.49,76.48,7.51,,,,
2888,03-30-2025 17:26:54,11.45,75.89,7.36,,,,
2889,03-30-2025 17:36:54,11.41,76.80,7.50,,,,
2890,03-30-2025 17:46:54,11.10,77.89,7.40,,,,
2891,03-30-2025 17:56:54,10.92,77.84,7.22,,,,
2892,03-30-2025 18:06:54,10.56,78.58,7.01,,,,
2893,03-30-2025 18:16:54,10.28,80.15,7.02,,,,
2894,03-30-2025 18:26:54,9.94,80.90,6.83,,,,
2895,03-30-2025 18:36:54,9.59,81.70,6.62,,,,
2896,03-30-2025 18:46:54,9.28,82.47,6.46,,,,
2897,03-30-2025 18:56:54,9.01,83.92,6.45,,,,
2898,03-30-2025 19:06:54,8.75,84.50,6.29,,,,
2899,03-30-2025 19:16:54,8.55,84.35,6.07,,,,
2900,03-30-2025 19:26:54,8.37,85.06,6.02,,,,
2901,03-30-2025 19:36:54,8.30,86.11,6.12,,,,
2902,03-30-2025 19:46:54,8.25,87.54,6.31,,,,
2903,03-30-2025 19:56:54,8.25,87.30,6.27,,,,
2904,03-30-2025 20:06:54,8.30,87.07,6.28,,,,
2905,03-30-2025 20:16:54,8.34,85.53,6.07,,,,
2906,03-30-2025 20:26:54,8.36,86.07,6.17,,,,
2907,03-30-2025 20:36:54,8.36,86.74,6.28,,,,
2908,03-30-2025 20:46:54,8.36,86.95,6.32,,,,
2909,03-30-2025 20:56:54,8.29,87.81,6.39,,,,
2910,03-30-2025 21:06:54,8.20,89.21,6.54,,,,
2911,03-30-2025 21:16:54,8.17,89.75,6.60,,,,
2912,03-30-2025 21:26:54,8.15,89.92,6.61,,,,
2913,03-30-2025 21:36:54,8.03,90.22,6.53,,,,
2914,03-30-2025 21:46:54,8.12,90.75,6.71,,,,
2915,03-30-2025 21:56:54,8.21,90.42,6.74,,,,
2916,03-30-2025 22:06:54,8.45,88.66,6.70,,,,
2917,03-30-2025 22:16:54,8.52,88.05,6.66,,,,
2918,03-30-2025 22:26:54,8.56,87.05,6.54,,,,
2919,03-30-2025 22:36:54,8.81,84.83,6.41,,,,
2920,03-30-2025 22:46:54,8.93,81.50,5.94,,,,
2921,03-30-2025 22:56:54,9.34,78.34,5.77,,,,
2922,03-30-2025 23:06:54,9.40,81.05,6.32,,,,
2923,03-30-2025 23:16:54,9.41,80.50,6.23,,,,
2924,03-30-2025 23:26:54,9.80,74.20,5.44,,,,
2925,03-30-2025 23:36:54,10.22,71.67,5.34,,,,
2926,03-30-2025 23:46:54,10.47,71.00,5.44,,,,
2927,03-30-2025 23:56:54,10.40,74.15,6.00,,,,
2928,03-31-2025 00:06:54,10.06,80.09,6.80,,,,
2929,03-31-2025 00:16:54,9.88,77.87,6.21,,,,
2930,03-31-2025 00:26:54,9.70,81.86,6.76,,,,
2931,03-31-2025 00:36:54,9.39,83.48,6.74,,,,
2932,03-31-2025 00:46:54,9.29,82.63,6.49,,,,
2933,03-31-2025 00:56:54,9.20,84.03,6.65,,,,
2934,03-31-2025 01:06:54,9.07,85.13,6.71,,,,
2935,03-31-2025 01:16:54,8.97,86.04,6.77,,,,
2936,03-31-2025 01:26:54,8.87,86.97,6.83,,,,
2937,03-31-2025 01:36:54,8.79,87.63,6.87,,,,
2938,03-31-2025 01:46:54,8.70,88.86,6.98,,,,
2939,03-31-2025 01:56:54,8.61,90.40,7.13,,,,
2940,03-31-2025 02:06:54,8.50,91.27,7.17,,,,
2941,03-31-2025 02:16:54,8.42,91.94,7.20,,,,
2942,03-31-2025 02:26:54,8.37,92.44,7.22,,,,
2943,03-31-2025 02:36:54,8.30,93.45,7.32,,,,
2944,03-31-2025 02:46:54,8.29,93.99,7.39,,,,
2945,03-31-2025 02:56:54,8.26,94.12,7.37,,,,
2946,03-31-2025 03:06:54,8.20,94.29,7.35,,,,
2947,03-31-2025 03:16:54,8.19,94.61,7.38,,,,
2948,03-31-2025 03:26:54,8.20,94.72,7.41,,,,
2949,03-31-2025 03:36:54,8.26,94.34,7.41,,,,
2950,03-31-2025 03:46:54,8.27,94.19,7.40,,,,
2951,03-31-2025 03:56:54,8.32,93.68,7.37,,,,
2952,03-31-2025 04:06:54,8.33,93.67,7.38,,,,
2953,03-31-2025 04:16:54,8.38,93.03,7.33,,,,
2954,03-31-2025 04:26:54,8.37,92.85,7.28,,,,
2955,03-31-2025 04:36:54,8.33,92.98,7.27,,,,
2956,03-31-2025 04:46:54,8.28,93.33,7.27,,,,
2957,03-31-2025 04:56:54,8.28,92.83,7.20,,,,
2958,03-31-2025 05:06:54,8.24,92.87,7.17,,,,
2959,03-31-2025 05:16:54,8.24,92.30,7.08,,,,
2960,03-31-2025 05:26:54,8.19,92.37,7.04,,,,
2961,03-31-2025 05:36:54,8.18,92.23,7.00,,,,
2962,03-31-2025 05:46:54,8.15,91.88,6.92,,,,
2963,03-31-2025 05:56:54,8.20,91.41,6.89,,,,
2964,03-31-2025 06:06:54,8.23,90.20,6.72,,,,
2965,03-31-2025 06:16:54,8.23,89.78,6.66,,,,
2966,03-31-2025 06:26:54,8.23,89.10,6.55,,,,
2967,03-31-2025 06:36:54,8.20,89.17,6.53,,,,
2968,03-31-2025 06:46:54,8.15,89.56,6.54,,,,
2969,03-31-2025 06:56:54,8.08,89.78,6.52,,,,
2970,03-31-2025 07:06:54,8.02,89.85,6.47,,,,
2971,03-31-2025 07:16:54,7.97,89.91,6.43,,,,
2972,03-31-2025 07:26:54,7.98,89.62,6.39,,,,
2973,03-31-2025 07:36:54,8.05,90.10,6.53,,,,
2974,03-31-2025 07:46:54,8.11,90.08,6.59,,,,
2975,03-31-2025 07:56:54,8.22,90.23,6.72,,,,
2976,03-31-2025 08:06:54,8.32,89.34,6.68,,,,
2977,03-31-2025 08:16:54,8.37,89.23,6.70,,,,
2978,03-31-2025 08:26:54,8.44,90.13,6.92,,,,
2979,03-31-2025 08:36:54,8.54,90.14,7.02,,,,
2980,03-31-2025 08:46:54,8.61,89.57,7.01,,,,
2981,03-31-2025 08:56:54,8.85,89.33,7.20,,,,
2982,03-31-2025 09:06:54,9.53,88.09,7.67,,,,
2983,03-31-2025 09:16:54,10.29,84.94,7.88,,,,
2984,03-31-2025 09:26:54,11.04,82.45,8.18,,,,
2985,03-31-2025 09:36:54,11.33,81.08,8.21,,,,
2986,03-31-2025 09:46:54,11.33,81.26,8.25,,,,
2987,03-31-2025 09:56:54,11.90,80.14,8.60,,,,
2988,03-31-2025 10:06:54,13.29,75.68,9.10,,,,
2989,03-31-2025 10:16:54,13.37,70.54,8.14,,,,
2990,03-31-2025 10:26:54,12.02,75.20,7.78,,,,
2991,03-31-2025 10:36:54,11.97,76.46,7.98,,,,
2992,03-31-2025 10:46:54,13.56,74.79,9.19,,,,
2993,03-31-2025 10:56:54,14.44,69.33,8.91,,,,
2994,03-31-2025 11:06:54,14.83,66.83,8.74,,,,
2995,03-31-2025 11:16:54,12.97,70.26,7.70,,,,
2996,03-31-2025 11:26:54,12.57,73.51,7.98,,,,
2997,03-31-2025 11:36:54,13.04,69.56,7.62,,,,
2998,03-31-2025 11:46:54,12.48,70.22,7.22,,,,
2999,03-31-2025 11:56:54,13.28,72.31,8.42,,,,
3000,03-31-2025 12:06:54,14.51,65.36,8.10,,,,
3001,03-31-2025 12:16:54,15.26,60.82,7.76,,,,
3002,03-31-2025 12:26:54,15.60,58.27,7.45,,,,
3003,03-31-2025 12:36:54,15.62,59.75,7.84,,,,
3004,03-31-2025 12:46:54,15.87,58.64,7.79,,,,
3005,03-31-2025 12:56:54,15.01,59.42,7.18,,,,
3006,03-31-2025 13:06:54,14.77,62.30,7.65,,,,
3007,03-31-2025 13:16:54,15.04,61.15,7.63,,,,
3008,03-31-2025 13:26:54,15.52,61.08,8.07,,,,
3009,03-31-2025 13:36:54,15.22,63.82,8.42,,,,
3010,03-31-2025 13:46:54,14.51,67.09,8.49,,,,
3011,03-31-2025 13:56:54,14.15,68.90,8.54,,,,
3012,03-31-2025 14:06:54,14.32,69.50,8.83,,,,
3013,03-31-2025 14:16:54,14.76,67.14,8.74,,,,
3014,03-31-2025 14:26:54,15.44,63.93,8.67,,,,
3015,03-31-2025 14:36:54,15.52,62.84,8.49,,,,
3016,03-31-2025 14:46:54,15.35,62.24,8.18,,,,
3017,03-31-2025 14:56:54,15.22,61.41,7.86,,,,
3018,03-31-2025 15:06:54,15.00,62.98,8.02,,,,
3019,03-31-2025 15:16:54,15.35,62.46,8.23,,,,
3020,03-31-2025 15:26:54,15.36,62.27,8.20,,,,
3021,03-31-2025 15:36:54,15.58,65.27,9.10,,,,
3022,03-31-2025 15:46:54,15.05,65.10,8.56,,,,
3023,03-31-2025 15:56:54,14.57,66.78,8.48,,,,
3024,03-31-2025 16:06:54,14.12,67.38,8.18,,,,
3025,03-31-2025 16:16:54,14.02,69.33,8.51,,,,
